id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,original_language,adult,genres,primary_genre,genre_count,production_companies,main_production_company,production_company_count,production_countries,main_production_country,is_us_movie,director,director_id,main_cast,main_cast_ids,lead_actor,lead_actor_id,release_year,release_month,release_quarter,is_summer_movie,is_holiday_movie,success_category,profit_ratio,has_awards,has_oscar_mention,is_r_rated,is_family_friendly,budget_category,runtime_category,genres_count,cast_count,core_completeness,extra_completeness,overall_completeness
514439,Breakthrough,14000000,49200000,116,2019-04-10,7.641,1123,4.4095,"Tragedy strikes when a woman named Joyce's son falls through the ice on a frozen lake and is trapped underwater for over 15 minutes. After being rushed to the hospital, the 14-year-old boy continues to fight for his life as Joyce, her husband and their pastor stay by his bedside and pray for a miracle.",en,False,Drama,Drama,1,"Fox 2000 Pictures, 20th Century Fox",Fox 2000 Pictures,2,['United States of America'],United States of America,True,Roxann Dawson,34396,"Chrissy Metz, Josh Lucas, Topher Grace, Mike Colter, Marcel Ruiz","1655001, 6164, 17052, 450, 1720042",Chrissy Metz,1655001,2019,4,2,False,False,Hit,3.5142857142857142,False,False,False,False,Independent,Standard,1,5,1.0,0.4,0.82
594669,Baaghi 3,7952450,18473570,144,2020-03-06,6.3,121,4.4033,A man embarks on a bloody rampage to save his kidnapped brother.,hi,False,"Action, Adventure, Thriller",Action,3,"Nadiadwala Grandson Entertainment, Fox Star Studios",Nadiadwala Grandson Entertainment,2,['India'],India,False,Ahmed Khan,81089,"Tiger Shroff, Riteish Deshmukh, Shraddha Kapoor, Ankita Lokhande, Jameel Khoury","1338512, 84957, 130991, 1246946, 2060504",Tiger Shroff,1338512,2020,3,1,False,False,Break-even,2.3230036026633303,False,False,False,False,Independent,Long,3,5,1.0,0.4,0.82
1071815,Restore Point,2000000,821731,114,2023-09-09,5.9,104,4.4028,"It’s 2041 and the gaps in social and economic inequality have left the world on the brink. A breakthrough in science has given humanity the ability to bring victims of a violent crime back to life by backing up their brain every 2 days. This allows an ambitious, young detective the opportunity to solve a case of a murdered couple when the restoration team is able to bring one of them back.",cs,False,"Science Fiction, Crime, Thriller",Science Fiction,3,"DNA Production, Film Kolektiv, Film Produkcja, Mali Budo, Česká televize",DNA Production,5,"['Czech Republic', 'Poland', 'Slovakia', 'Serbia']",Czech Republic,False,Robert Hloz,1418140,"Andrea Mohylová, Matěj Hádek, Václav Neužil, Milan Ondrík, Karel Dobrý","3842868, 233574, 222799, 1166880, 231246",Andrea Mohylová,3842868,2023,9,3,False,False,Flop,0.4108655,False,False,False,False,Independent,Standard,3,5,1.0,0.4,0.82
8060,Married Life,12000000,2888315,90,2008-03-28,5.8,164,4.4026,"A very gentle middle-aged man is married, but when he falls in love with another woman, he decides that to divorce his wife would humiliate her too much – so instead he decides to kill her.",en,False,"Crime, Drama, Romance",Crime,3,"Sidney Kimmel Entertainment, Anonymous Content, Firm Films",Sidney Kimmel Entertainment,3,['United States of America'],United States of America,True,Ira Sachs,53708,"Pierce Brosnan, Chris Cooper, Patricia Clarkson, Rachel McAdams, David Wenham","517, 2955, 1276, 53714, 1371",Pierce Brosnan,517,2008,3,1,False,False,Flop,0.24069291666666667,False,False,False,False,Independent,Standard,3,5,1.0,0.4,0.82
45269,The King's Speech,15000000,414211549,118,2010-11-26,7.735,8990,4.4023,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",en,False,"Drama, History",Drama,2,"The Weinstein Company, UK Film Council, Momentum Pictures, Aegis Film Fund, Molinare Investment, FilmNation Entertainment, See-Saw Films, Bedlam Productions",The Weinstein Company,8,"['United Kingdom', 'United States of America']",United Kingdom,True,Tom Hooper,70500,"Colin Firth, Geoffrey Rush, Helena Bonham Carter, Guy Pearce, Timothy Spall","5472, 118, 1283, 529, 9191",Colin Firth,5472,2010,11,4,False,True,Hit,27.614103266666667,False,False,False,False,Mid-Budget,Standard,2,5,1.0,0.4,0.82
9449,The Borrowers,29000000,22619699,87,1997-12-05,6.006,497,4.4004,"The four-inch-tall Clock family secretly share a house with the normal-sized Lender family, ""borrowing"" such items as thread, safety pins, batteries and scraps of food. However, their peaceful co-existence is disturbed when evil lawyer Ocious P. Potter steals the will granting title to the house, which he plans to demolish in order to build apartments. The Lenders are forced to move, and the Clocks face the risk of being exposed to the normal-sized world.",en,False,"Adventure, Fantasy, Action, Comedy, Family",Adventure,5,"Working Title Films, PolyGram Filmed Entertainment",Working Title Films,2,"['United Kingdom', 'United States of America']",United Kingdom,True,Peter Hewitt,18357,"John Goodman, Mark Williams, Jim Broadbent, Celia Imrie, Flora Newbigin","1230, 20999, 388, 9139, 1879755",John Goodman,1230,1997,12,4,False,True,Flop,0.7799896206896552,False,False,False,False,Mid-Budget,Short,5,5,1.0,0.4,0.82
1555,The Spanish Apartment,5300000,3897799,122,2002-06-19,7.126,1176,4.4003,"A strait-laced French student moves into an apartment in Barcelona with a cast of six other characters from all over Europe. Together, they speak the international language of love and friendship.",fr,False,"Drama, Comedy, Romance",Drama,3,"Mate Producciones S.A., Bac Films, Ce Qui Me Meut Motion Pictures, France 2 Cinéma, Mate Films, StudioCanal, Vía Digital, Fox Searchlight Pictures",Mate Producciones S.A.,8,"['France', 'Spain', 'United States of America']",France,True,Cédric Klapisch,17520,"Romain Duris, Judith Godrèche, Audrey Tautou, Kelly Reilly, Cécile de France","17497, 73937, 2405, 17521, 17522",Romain Duris,17497,2002,6,2,True,False,Flop,0.7354337735849057,False,False,False,False,Independent,Long,3,5,1.0,0.4,0.82
400710,Flatliners,19000000,45158254,111,2017-09-28,5.648,2330,4.3987,"Five medical students, hoping to understand the mystery of what lies beyond life, embark on a dangerous experiment. When their hearts are stopped for a short period of time, they have a near-death experience…",en,False,"Drama, Horror, Thriller",Drama,3,"The Safran Company, Columbia Pictures, Cross Creek Pictures, Furthur Films, Laurence Mark Productions",The Safran Company,5,['United States of America'],United States of America,True,Niels Arden Oplev,19346,"Elliot Page, Diego Luna, Nina Dobrev, James Norton, Kiersey Clemons","27578, 8688, 19961, 1205278, 1253355",Elliot Page,27578,2017,9,3,False,False,Break-even,2.376750210526316,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
52449,Bad Teacher,20000000,216197492,92,2011-05-16,5.608,4796,4.398,"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her.",en,False,Comedy,Comedy,1,"Columbia Pictures, Mosaic Media Group",Columbia Pictures,2,['United States of America'],United States of America,True,Jake Kasdan,51851,"Cameron Diaz, Justin Timberlake, Jason Segel, Lucy Punch, Phyllis Smith","6941, 12111, 41088, 66446, 169200",Cameron Diaz,6941,2011,5,2,True,False,Hit,10.8098746,False,False,False,False,Mid-Budget,Standard,1,5,1.0,0.4,0.82
10796,The One,49000000,72689126,87,2001-11-02,6.135,1645,4.3978,A sheriff's deputy fights an alternate universe version of himself who grows stronger with each alternate self he kills.,en,False,"Action, Science Fiction, Thriller",Action,3,"Revolution Studios, Hard Eight Pictures, Columbia Pictures",Revolution Studios,3,['United States of America'],United States of America,True,James Wong,57134,"Jet Li, Carla Gugino, Delroy Lindo, Jason Statham, James Morrison","1336, 17832, 18792, 976, 62003",Jet Li,1336,2001,11,4,False,True,Break-even,1.4834515510204083,False,False,False,False,Mid-Budget,Short,3,5,1.0,0.4,0.82
119892,The Monkey King,82000000,182206924,119,2014-01-09,5.5,219,4.3954,"Sun Wukong is a monkey born from a heavenly stone who acquires supernatural powers. After rebelling against heaven and being imprisoned under a mountain for 500 years, he later accompanies the monk Xuanzang on a journey to India. Thus, according to legend, Buddhism is brought to ancient China.",zh,False,"Action, Adventure, Family, Fantasy",Action,4,"Filmko Pictures, Mandarin Films, Beijing Wen Hua Dong Run Investment, China Film Group Corporation",Filmko Pictures,4,"['China', 'Hong Kong']",China,False,Soi Cheang,93991,"Donnie Yen, Aaron Kwok, Joe Chen, Chow Yun-Fat, Peter Ho","1341, 21908, 1239952, 1619, 2337443",Donnie Yen,1341,2014,1,1,False,False,Break-even,2.2220356585365852,False,False,False,False,Major Studio,Standard,4,5,1.0,0.4,0.82
338065,Dil Dhadakne Do,13000000,22000000,170,2015-06-04,6.804,148,4.3948,"On a cruise to celebrate their parents' 30th wedding anniversary, a brother and sister deal with the impact of family considerations on their romantic lives.",hi,False,"Drama, Family, Romance",Drama,3,"Excel Entertainment, Junglee Pictures, KanZaman Productions, LPT Film, Emme Film, Condominium Films, Jake Production, Sindbad Productions, Eros International",Excel Entertainment,9,"['India', 'Spain', 'Turkey', 'Italy', 'France', 'Tunisia']",India,False,Zoya Akhtar,80386,"Anil Kapoor, Shefali Shah, Priyanka Chopra Jonas, Ranveer Singh, Anushka Sharma","72118, 120430, 77234, 224223, 81928",Anil Kapoor,72118,2015,6,2,True,False,Break-even,1.6923076923076923,False,False,False,False,Independent,Long,3,5,1.0,0.4,0.82
82990,Paranormal Activity 4,5000000,142802657,87,2012-10-17,5.406,1960,4.3946,"It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.",en,False,Horror,Horror,1,"Room 101, Paramount Pictures, Blumhouse Productions, Solana Films",Room 101,4,"['United States of America', 'Australia']",United States of America,True,Henry Joost,142272,"Katie Featherston, Kathryn Newton, Matt Shively, Aiden Lovekamp, Brady Allen","90596, 221192, 455033, 984724, 1033547",Katie Featherston,90596,2012,10,4,False,False,Hit,28.5605314,False,False,False,False,Independent,Short,1,5,1.0,0.4,0.82
947507,Just Super,3800000,2013434,76,2022-09-30,5.7,22,4.3935,"11-year-old gaming enthusiast Hedvig finds her life turned upside down when she is forced to replace her father as the town’s superhero much earlier than expected. But Hedvig is no superhero, and the challenges are far greater than her coaching father anticipated.",no,False,"Animation, Family, Fantasy",Animation,3,Qvisten Animation,Qvisten Animation,1,['Norway'],Norway,False,Rasmus A. Sivertsen,81397,"Hennika Eggum Huuse, Tobias Santelmann, Kari Simonsen, Henriette Marø, Todd Bishop Monrad Vistven","3925820, 559195, 73552, 1962051, 2360427",Hennika Eggum Huuse,3925820,2022,9,3,False,False,Flop,0.529851052631579,False,False,False,False,Independent,Short,3,5,1.0,0.4,0.82
1534,Pathfinder,45000000,30800000,99,2007-01-11,5.7,743,4.3918,"A Viking boy is left behind after his clan battles a Native American tribe. Raised within the tribe, he ultimately becomes their savior in a fight against the Norsemen.",en,False,"Adventure, Action",Adventure,2,"Dune Entertainment, Phoenix Pictures, Major Studio Partners, 20th Century Fox",Dune Entertainment,4,['United States of America'],United States of America,True,Marcus Nispel,29922,"Karl Urban, Moon Bloodgood, Nicole Muñoz, Clancy Brown, Jay Tavare","1372, 56455, 1112033, 6574, 29861",Karl Urban,1372,2007,1,1,False,False,Flop,0.6844444444444444,False,False,False,False,Mid-Budget,Standard,2,5,1.0,0.4,0.82
27579,The American,20000000,67900000,104,2010-08-31,5.972,1418,4.3902,"Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.",en,False,"Crime, Drama, Thriller",Crime,3,"Twins Financing, This is that, Focus Features, Greenlit Rights, Smokehouse Pictures",Twins Financing,5,"['United Kingdom', 'United States of America']",United Kingdom,True,Anton Corbijn,45052,"George Clooney, Violante Placido, Thekla Reuten, Paolo Bonacelli, Johan Leysen","1461, 44649, 45749, 4819, 53904",George Clooney,1461,2010,8,3,True,False,Hit,3.395,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
134411,Snitch,35000000,42930462,112,2013-02-21,6.114,2409,4.3901,"Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive.",en,False,"Thriller, Drama, Action",Thriller,3,"Exclusive Media, Participant, Image Nation Abu Dhabi, Front Street Productions, Spitfire Pictures, Summit Entertainment",Exclusive Media,6,"['United Arab Emirates', 'United States of America']",United Arab Emirates,True,Ric Roman Waugh,76422,"Dwayne Johnson, Barry Pepper, Susan Sarandon, Benjamin Bratt, Michael Kenneth Williams","18918, 12834, 4038, 4589, 39390",Dwayne Johnson,18918,2013,2,1,False,False,Break-even,1.2265846285714286,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
2056,The Station Agent,500000,8701337,88,2003-12-05,7.358,718,4.3901,"When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.",en,False,"Drama, Comedy",Drama,2,"Next Wednesday Productions, SenArt Films",Next Wednesday Productions,2,['United States of America'],United States of America,True,Tom McCarthy,17867,"Peter Dinklage, Patricia Clarkson, Bobby Cannavale, Michelle Williams, Raven Goodwin","22970, 1276, 21127, 1812, 21128",Peter Dinklage,22970,2003,12,4,False,True,Hit,17.402674,False,False,False,False,Independent,Short,2,5,1.0,0.4,0.82
59436,Midnight in Paris,17000000,151119219,94,2011-05-11,7.52,7495,4.3864,"While on a trip to Paris with his fiancée's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.",en,False,"Fantasy, Comedy, Romance",Fantasy,3,"Mediapro, Versátil Cinema, Pontchartrain Productions, Gravier Productions",Mediapro,4,"['France', 'Spain', 'United States of America']",France,True,Woody Allen,1243,"Owen Wilson, Rachel McAdams, Kathy Bates, Kurt Fuller, Adrien Brody","887, 53714, 8534, 29685, 3490",Owen Wilson,887,2011,5,2,True,False,Hit,8.889365823529412,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
25719,Shooting Fish,3000000,302204,109,1997-08-22,6.3,79,4.3854,Two con artists hire an unwitting medical-school student as a secretary for their latest scam.,en,False,"Crime, Comedy, Romance",Crime,3,"National Lottery, Tomboy Films, Gruber Bros., Winchester Multimedia PLC, Arts Council of England",National Lottery,5,['United Kingdom'],United Kingdom,False,Stefan Schwartz,94155,"Dan Futterman, Stuart Townsend, Kate Beckinsale, Rowena Cooper, Scott Charles","5346, 56778, 3967, 185426, 1380112",Dan Futterman,5346,1997,8,3,True,False,Flop,0.10073466666666667,False,False,False,False,Independent,Standard,3,5,1.0,0.4,0.82
22949,Old Dogs,35000000,96753696,88,2009-11-24,5.534,760,4.3843,"Charlie and Dan have been best friends and business partners for thirty years; their Manhattan public relations firm is on the verge of a huge business deal with a Japanese company. With two weeks to sew up the contract, Dan gets a surprise: a woman he married on a drunken impulse nearly nine years before (annulled the next day) shows up to tell him he's the father of her twins, now seven, and she'll be in jail for 14 days for a political protest. Dan volunteers to keep the tykes, although he's uptight and clueless. With Charlie's help is there any way they can be dad and uncle, meet the kids' expectations, and still land the account?",en,False,"Comedy, Family",Comedy,2,"Walt Disney Pictures, Tapestry Films",Walt Disney Pictures,2,['United States of America'],United States of America,True,Walt Becker,68573,"John Travolta, Robin Williams, Kelly Preston, Conner Rayburn, Ella Bleu Travolta","8891, 2157, 11164, 1224835, 1547772",John Travolta,8891,2009,11,4,False,True,Hit,2.764391314285714,False,False,False,False,Mid-Budget,Short,2,5,1.0,0.4,0.82
2044,The Lake House,40000000,114830111,99,2006-06-16,7.04,2845,4.3827,"A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.",en,False,"Drama, Mystery, Romance",Drama,3,Vertigo Entertainment,Vertigo Entertainment,1,['United States of America'],United States of America,True,Alejandro Agresti,21031,"Keanu Reeves, Sandra Bullock, Christopher Plummer, Ebon Moss-Bachrach, Willeke van Ammelrooy","6384, 18277, 290, 21042, 13506",Keanu Reeves,6384,2006,6,2,True,False,Hit,2.870752775,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
1281,Bean,18000000,251212670,89,1997-07-03,6.47,2492,4.3823,"Childlike Englishman, Mr. Bean, is an incompetent watchman at the Royal National Gallery. After the museum's board of directors' attempt to have him fired is blocked by the chairman, who has taken a liking to Bean, they send him to Los Angeles to act as their ambassador for the unveiling of a historic painting to humiliate him. Fooled, Mr. Bean must now successfully unveil the painting or risk his and a hapless Los Angeles curator's termination.",en,False,"Family, Adventure, Comedy",Family,3,"Working Title Films, Tiger Aspect, PolyGram Filmed Entertainment",Working Title Films,3,"['United Kingdom', 'United States of America']",United Kingdom,True,Mel Smith,141450,"Rowan Atkinson, Peter MacNicol, Pamela Reed, Tricia Vessey, Andrew Lawrence","10730, 12688, 14699, 39596, 16479",Rowan Atkinson,10730,1997,7,3,True,False,Hit,13.956259444444445,False,False,False,False,Mid-Budget,Short,3,5,1.0,0.4,0.82
1115009,Unsung Hero,6000000,21220422,113,2024-04-26,6.933,67,4.3811,"When David Smallbone's successful music company collapses, he moves his family from Australia to the United States in search of a brighter future. With nothing more than their six children, their suitcases, and their love of music, David and his pregnant wife Helen set out to rebuild their lives from the ground up. Based on a remarkable true story, a mum's faith stands against all odds; and inspires her husband and children to hold onto theirs.",en,False,"Drama, Music, Family",Drama,3,"for KING & COUNTRY, WTA Media, Curb Records, Radiate Films, Kingdom Story Company, Candy Rock Entertainment, A Walsh Works Production",for KING & COUNTRY,7,['United States of America'],United States of America,True,Richard Ramsey,1322602,"Joel Smallbone, Daisy Betts, Kirrilee Berger, Jonathan Jackson, Candace Cameron Bure","1608418, 208294, 2040749, 23495, 31363",Joel Smallbone,1608418,2024,4,2,False,False,Hit,3.536737,False,False,False,False,Independent,Standard,3,5,1.0,0.4,0.82
51540,Horrible Bosses,35000000,209838559,98,2011-07-08,6.572,6544,4.3806,"For Nick, Kurt and Dale, the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses into dust. Quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con, the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently.",en,False,"Comedy, Crime",Comedy,2,"New Line Cinema, RAT Entertainment",New Line Cinema,2,['United States of America'],United States of America,True,Seth Gordon,71600,"Jason Bateman, Charlie Day, Jason Sudeikis, Kevin Spacey, Jennifer Aniston","23532, 95101, 58224, 1979, 4491",Jason Bateman,23532,2011,7,3,True,False,Hit,5.9953874,False,False,False,False,Mid-Budget,Standard,2,5,1.0,0.4,0.82
12289,Red Cliff,80341000,250100000,145,2008-07-10,7.13,841,4.3803,"In 208 A.D., in the final days of the Han Dynasty, shrewd Prime Minster Cao convinced the fickle Emperor Han the only way to unite all of China was to declare war on the kingdoms of Xu in the west and East Wu in the south. Thus began a military campaign of unprecedented scale. Left with no other hope for survival, the kingdoms of Xu and East Wu formed an unlikely alliance.",zh,False,"Adventure, Drama, History, Action, War",Adventure,5,"Lion Rock Productions, Showbox, Beijing Film Studio, Avex Entertainment, CMC Entertainment, Shanghai Film Group, Emperor Multimedia Group, China Movie Channel, Summit Entertainment, Beijing Jinyinma Movie & TV Culture Co., Beijing Forbidden City Film, Red Cliff Korea Investment, Chengtian Entertainment, Bona Film Group, China Film Group Corporation",Lion Rock Productions,15,"['China', 'Hong Kong', 'Japan', 'South Korea', 'Taiwan', 'United States of America']",China,True,John Woo,11401,"Song Jia, Hu Jun, Zhang Fengyi, Tony Leung Chiu-wai, Takeshi Kaneshiro","96614, 96862, 65277, 1337, 43661",Song Jia,96614,2008,7,3,True,False,Hit,3.1129809188334723,False,False,False,False,Major Studio,Long,5,5,1.0,0.4,0.82
