id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,original_language,adult,genres,primary_genre,genre_count,production_companies,main_production_company,production_company_count,production_countries,main_production_country,is_us_movie,director,director_id,main_cast,main_cast_ids,lead_actor,lead_actor_id,release_year,release_month,release_quarter,is_summer_movie,is_holiday_movie,success_category,profit_ratio,has_awards,has_oscar_mention,is_r_rated,is_family_friendly,budget_category,runtime_category,genres_count,cast_count,core_completeness,extra_completeness,overall_completeness
559907,The Green Knight,15000000,18887953,130,2021-07-29,6.609,2046,6.1872,"An epic fantasy adventure based on the timeless Arthurian legend, The Green Knight tells the story of Sir Gawain, King Arthur's reckless and headstrong nephew, who embarks on a daring quest to confront the eponymous Green Knight, a gigantic emerald-skinned stranger and tester of men.",en,False,"Adventure, Drama, Fantasy",Adventure,3,"A24, Bron Studios, Sailor Bear, Ley Line Entertainment, Wild Atlantic Pictures",A24,5,"['Canada', 'Ireland', 'United States of America']",Canada,True,David Lowery,592493,"Dev Patel, Alicia Vikander, Joel Edgerton, Sarita Choudhury, Sean Harris","76788, 227454, 33192, 20275, 16702",Dev Patel,76788,2021,7,3,True,False,Break-even,1.2591968666666666,False,False,False,False,Mid-Budget,Long,3,5,1.0,0.4,0.82
565770,Blue Beetle,104000000,130788072,128,2023-08-16,6.666,2907,6.1835,"Recent college grad Jaime Reyes returns home full of aspirations for his future, only to find that home is not quite as he left it. As he searches to find his purpose in the world, fate intervenes when Jaime unexpectedly finds himself in possession of an ancient relic of alien biotechnology: the Scarab.",en,False,"Action, Science Fiction, Adventure",Action,3,"Warner Bros. Pictures, The Safran Company, DC Films",Warner Bros. Pictures,3,['United States of America'],United States of America,True,Ángel Manuel Soto,1500758,"Xolo Mariduena, Bruna Marquezine, Susan Sarandon, Raoul Max Trujillo, Belissa Escobedo","1185997, 1622590, 4038, 17688, 2381442",Xolo Mariduena,1185997,2023,8,3,True,False,Break-even,1.2575776153846154,False,False,False,False,Blockbuster,Long,3,5,1.0,0.4,0.82
254904,The November Man,15000000,32600000,108,2014-08-27,6.114,1527,6.1822,An ex-CIA operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level CIA officials and the Russian president-elect.,en,False,"Crime, Action, Thriller",Crime,3,"SPD Films, Relativity Media, Irish Dreamtime",SPD Films,3,"['United Kingdom', 'United States of America']",United Kingdom,True,Roger Donaldson,21370,"Pierce Brosnan, Luke Bracey, Olga Kurylenko, Bill Smitrovich, Amila Terzimehić","517, 972356, 18182, 17200, 1357023",Pierce Brosnan,517,2014,8,3,True,False,Break-even,2.1733333333333333,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
427641,Rampage,120000000,428028233,107,2018-04-11,6.456,7270,6.1809,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",en,False,"Action, Adventure, Science Fiction",Action,3,"Wrigley Pictures, New Line Cinema, ASAP Entertainment, Flynn Picture Company, Twisted Media, Seven Bucks Productions, Access Entertainment, Warner Bros. Pictures",Wrigley Pictures,8,['United States of America'],United States of America,True,Brad Peyton,132876,"Dwayne Johnson, Naomie Harris, Malin Åkerman, Jeffrey Dean Morgan, Jake Lacy","18918, 2038, 50463, 47296, 496470",Dwayne Johnson,18918,2018,4,2,False,False,Hit,3.5669019416666665,False,False,False,False,Blockbuster,Standard,3,5,1.0,0.4,0.82
5820,The Sentinel,60000000,78810595,108,2006-04-19,6.054,845,6.1801,"Veteran Secret Service agent Pete Garrison investigates a colleague's murder and is subsequently framed as a mole in an assassination attempt on the President due to the machinations of a blackmailer who knows the secret he is hiding. Disgraced, dismissed, and now a fugitive with two relentless federal investigators hot on his heels, Garrison must both clear his name and save the president from assassination.",en,False,"Action, Thriller, Crime",Action,3,"Sentinel Productions, Regency Enterprises, Epsilon Motion Pictures, Furthur Films, New Regency Pictures, Dune Entertainment, Major Studio Partners, 20th Century Fox",Sentinel Productions,8,['United States of America'],United States of America,True,Clark Johnson,47640,"Michael Douglas, Kiefer Sutherland, Eva Longoria, Martin Donovan, Kim Basinger","3392, 2628, 52605, 42993, 326",Michael Douglas,3392,2006,4,2,False,False,Break-even,1.3135099166666666,False,False,False,False,Major Studio,Standard,3,5,1.0,0.4,0.82
74465,We Bought a Zoo,50000000,120081841,124,2011-12-08,6.816,2819,6.1782,"Benjamin has lost his wife and, in a bid to start his life over, purchases a large house that has a zoo – welcome news for his daughter, but his son is not happy about it. The zoo is in need of renovation and Benjamin sets about the work with the head keeper and the rest of the staff, but, the zoo soon runs into financial trouble.",en,False,"Drama, Comedy, Family",Drama,3,"Dune Entertainment, Estrella Media, Vinyl Films, 20th Century Fox",Dune Entertainment,4,['United States of America'],United States of America,True,Cameron Crowe,11649,"Matt Damon, Scarlett Johansson, Thomas Haden Church, Colin Ford, Maggie Elizabeth Jones","1892, 1245, 19159, 74539, 1046348",Matt Damon,1892,2011,12,4,False,True,Break-even,2.40163682,False,False,False,False,Major Studio,Long,3,5,1.0,0.4,0.82
302699,Central Intelligence,50000000,216972543,107,2016-06-15,6.415,6136,6.1767,"Calvin Joyner, a mild-mannered accountant whose high school glory days are long behind him, reconnects with an awkward pal from high school through Facebook. After meeting up, Calvin’s mundane life takes an unexpectedly thrilling turn when he's thrust into the world of international espionage.",en,False,"Action, Comedy",Action,2,"New Line Cinema, Bluegrass Films, RatPac Entertainment, Principato-Young Entertainment, Perfect World Pictures",New Line Cinema,5,"['United States of America', 'China']",United States of America,True,Rawson Marshall Thurber,57633,"Dwayne Johnson, Kevin Hart, Amy Ryan, Danielle Nicolet, Jason Bateman","18918, 55638, 39388, 101060, 23532",Dwayne Johnson,18918,2016,6,2,True,False,Hit,4.33945086,False,False,False,False,Major Studio,Standard,2,5,1.0,0.4,0.82
72387,Safe,30000000,40300000,94,2012-04-16,6.496,2554,6.1672,"After a former elite agent rescues a 12-year-old Chinese girl who's been abducted, they find themselves in the middle of a standoff between Triads, the Russian Mafia and high-level corrupt New York City politicians and police.",en,False,"Action, Crime, Thriller",Action,3,"IM Global, Automatik Entertainment, Lawrence Bender Productions, Trigger Street Productions, Reliance Entertainment, Lionsgate",IM Global,6,"['India', 'United States of America']",India,True,Boaz Yakin,52358,"Jason Statham, Chris Sarandon, James Hong, Catherine Chan, Robert John Burke","976, 14541, 20904, 565675, 31512",Jason Statham,976,2012,4,2,False,False,Break-even,1.3433333333333333,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
227973,The Peanuts Movie,99000000,246233113,88,2015-11-05,6.936,1724,6.1658,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest.",en,False,"Comedy, Animation, Family",Comedy,3,"Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox, Feigco Entertainment",Blue Sky Studios,4,['United States of America'],United States of America,True,Steve Martino,71729,"Noah Schnapp, Bill Melendez, Marleik 'Mar Mar' Walker, Alex Garfin, Hadley Belle Miller","1393177, 94011, 1393184, 1393181, 1393178",Noah Schnapp,1393177,2015,11,4,False,True,Break-even,2.4872031616161614,False,False,False,False,Major Studio,Short,3,5,1.0,0.4,0.82
820,JFK,40000000,205405498,189,1991-12-20,7.605,2260,6.1613,Follows the investigation into the assassination of President John F. Kennedy led by New Orleans district attorney Jim Garrison.,en,False,"Drama, Thriller, History",Drama,3,"Warner Bros. Pictures, Le Studio Canal+, Regency Enterprises, Alcor Films, Ixtlan Productions, A. Kitman Ho Productions",Warner Bros. Pictures,6,"['United States of America', 'France']",United States of America,True,Oliver Stone,1152,"Kevin Costner, Tommy Lee Jones, Gary Oldman, Kevin Bacon, Michael Rooker","1269, 2176, 64, 4724, 12132",Kevin Costner,1269,1991,12,4,False,True,Hit,5.13513745,False,False,False,False,Mid-Budget,Long,3,5,1.0,0.4,0.82
17979,A Christmas Carol,200000000,325286646,94,2009-11-04,6.9,4728,6.1603,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",en,False,"Animation, Family, Fantasy",Animation,3,"Walt Disney Pictures, ImageMovers Digital",Walt Disney Pictures,2,['United States of America'],United States of America,True,Robert Zemeckis,24,"Jim Carrey, Gary Oldman, Colin Firth, Robin Wright, Cary Elwes","206, 64, 5472, 32, 2130",Jim Carrey,206,2009,11,4,False,True,Break-even,1.62643323,False,False,False,False,Blockbuster,Standard,3,5,1.0,0.4,0.82
212778,Chef,11000000,50440695,114,2014-05-08,7.117,3454,6.1579,"When Chef Carl Casper suddenly quits his job at a prominent Los Angeles restaurant after refusing to compromise his creative integrity for its controlling owner, he is left to figure out what's next. Finding himself in Miami, he teams up with his ex-wife, his friend and his son to launch a food truck. Taking to the road, Chef Carl goes back to his roots to reignite his passion for the kitchen -- and zest for life and love.",en,False,Comedy,Comedy,1,"Altus Media, Fairview Entertainment, Prescience",Altus Media,3,['United States of America'],United States of America,True,Jon Favreau,15277,"Jon Favreau, John Leguizamo, Bobby Cannavale, Emjay Anthony, Scarlett Johansson","15277, 5723, 21127, 1259762, 1245",Jon Favreau,15277,2014,5,2,True,False,Hit,4.585517727272728,False,False,False,False,Independent,Standard,1,5,1.0,0.4,0.82
2649,The Game,50000000,109423648,129,1997-09-12,7.6,6973,6.1574,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a cold-hearted loner, receives an unusual present from his younger brother, Conrad: a gift certificate to play a unique kind of game. In nary a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",en,False,"Drama, Thriller, Mystery",Drama,3,"PolyGram Filmed Entertainment, Propaganda Films",PolyGram Filmed Entertainment,2,['United States of America'],United States of America,True,David Fincher,7467,"Michael Douglas, Sean Penn, Deborah Kara Unger, James Rebhorn, Peter Donat","3392, 2228, 13549, 8986, 14849",Michael Douglas,3392,1997,9,3,False,False,Break-even,2.18847296,False,False,False,False,Major Studio,Long,3,5,1.0,0.4,0.82
619264,The Platform,1203235,1090116,95,2019-11-08,6.968,7516,6.1562,"A slab of food descends down a vertical facility. The residents above eat heartily, leaving those below starving and desperate. A rebellion is imminent.",es,False,"Drama, Science Fiction, Thriller",Drama,3,"Basque Films, Mr. Miyagi, EiTB, TVE",Basque Films,4,['Spain'],Spain,False,Galder Gaztelu-Urrutia,2374023,"Ivan Massagué, Antonia San Juan, Zorion Eguileor, Emilio Buale, Alexandra Masangkay","31422, 961, 970993, 1031961, 1640347",Ivan Massagué,31422,2019,11,4,False,True,Flop,0.905987608405673,False,False,False,False,Independent,Standard,3,5,1.0,0.4,0.82
9473,"South Park: Bigger, Longer & Uncut",21000000,83137864,81,1999-06-24,7.278,2809,6.1526,"In this feature film based on the hit animated series, the third graders of South Park sneak into an R-rated film by ultra-vulgar Canadian television personalities Terrance and Phillip, and emerge with expanded vocabularies that leave their parents and teachers scandalized. When outraged Americans try to censor the film, the controversy spirals into a call to wage war on Canada and Terrance and Phillip end up on death row, with the kids their only hope of rescue.",en,False,"Animation, Comedy",Animation,2,"Paramount Pictures, Warner Bros. Pictures, Comedy Central, Scott Rudin Productions, Braniff Productions",Paramount Pictures,5,['United States of America'],United States of America,True,Trey Parker,34517,"Trey Parker, Matt Stone, Mary Kay Bergman, Isaac Hayes, Jesse Brant Howell","34517, 34518, 30695, 6542, 1445164",Trey Parker,34517,1999,6,2,True,False,Hit,3.958945904761905,False,False,False,False,Mid-Budget,Short,2,5,1.0,0.4,0.82
274857,King Arthur: Legend of the Sword,175000000,149175066,126,2017-05-10,6.548,5856,6.1449,"When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",en,False,"Action, Drama, Fantasy",Action,3,"Village Roadshow Pictures, Weed Road Pictures, Wigram Productions, Safehouse Pictures, Warner Bros. Pictures",Village Roadshow Pictures,5,['United States of America'],United States of America,True,Guy Ritchie,956,"Charlie Hunnam, Jude Law, Astrid Bergès-Frisbey, Eric Bana, Djimon Hounsou","56365, 9642, 469759, 8783, 938",Charlie Hunnam,56365,2017,5,2,True,False,Flop,0.8524289485714286,False,False,False,False,Blockbuster,Long,3,5,1.0,0.4,0.82
3021,1408,25000000,133000000,104,2007-06-22,6.697,4641,6.1433,"A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",en,False,"Horror, Mystery",Horror,2,"Dimension Films, di Bonaventura Pictures",Dimension Films,2,['United States of America'],United States of America,True,Mikael Håfström,29605,"John Cusack, Samuel L. Jackson, Mary McCormack, Jasmine Jessica Anthony, Tony Shalhoub","3036, 2231, 1980, 29612, 4252",John Cusack,3036,2007,6,2,True,False,Hit,5.32,False,False,False,False,Mid-Budget,Standard,2,5,1.0,0.4,0.82
1592,Primal Fear,30000000,102600000,129,1996-03-06,7.655,3632,6.1418,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room.",en,False,"Crime, Drama, Mystery, Thriller",Crime,4,"Paramount Pictures, Rysher Entertainment",Paramount Pictures,2,['United States of America'],United States of America,True,Gregory Hoblit,17812,"Richard Gere, Laura Linney, Edward Norton, John Mahoney, Alfre Woodard","1205, 350, 819, 4251, 1981",Richard Gere,1205,1996,3,1,False,False,Hit,3.42,False,False,False,False,Mid-Budget,Long,4,5,1.0,0.4,0.82
522478,Peter Rabbit 2: The Runaway,45000000,153000000,93,2021-03-25,7.066,852,6.1415,"Peter Rabbit runs away from his human family when he learns they are going to portray him in a bad light in their book. Soon, he crosses paths with an older rabbit who ropes him into a heist.",en,False,"Family, Comedy, Adventure, Animation",Family,4,"Columbia Pictures, Olive Bridge Entertainment, Animal Logic, MRC, 2.0 Entertainment",Columbia Pictures,5,"['Australia', 'United States of America']",Australia,True,Will Gluck,82511,"James Corden, Rose Byrne, Domhnall Gleeson, David Oyelowo, Margot Robbie","55466, 9827, 93210, 35013, 234352",James Corden,55466,2021,3,1,False,False,Hit,3.4,False,False,False,False,Mid-Budget,Standard,4,5,1.0,0.4,0.82
1538,Collateral,65000000,220239925,120,2004-08-04,7.234,5928,6.1391,Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.,en,False,"Drama, Crime, Thriller",Drama,3,"Paramount Pictures, Parkes/MacDonald Productions, Edge City, DreamWorks Pictures",Paramount Pictures,4,['United States of America'],United States of America,True,Michael Mann,638,"Tom Cruise, Jamie Foxx, Jada Pinkett Smith, Mark Ruffalo, Peter Berg","500, 134, 9575, 103, 36602",Tom Cruise,500,2004,8,3,True,False,Hit,3.3883065384615385,False,False,False,False,Major Studio,Standard,3,5,1.0,0.4,0.82
539565,Zola,5000000,3500000,86,2021-06-30,6.197,251,6.1388,"A waitress agrees to accompany an exotic dancer, her put-upon boyfriend, and her mysterious and domineering roommate on a road trip to Florida to seek their fortune at a high-end strip club.",en,False,"Comedy, Crime",Comedy,2,"Killer Films, Ramona Films, Gigi Films",Killer Films,3,['United States of America'],United States of America,True,Janicza Bravo,1176379,"Taylour Paige, Riley Keough, Colman Domingo, Nicholas Braun, Ari'el Stachel","1335818, 98522, 91671, 85139, 2190083",Taylour Paige,1335818,2021,6,2,True,False,Flop,0.7,False,False,False,False,Independent,Short,2,5,1.0,0.4,0.82
10987,Halloween: The Curse of Michael Myers,5000000,15116634,88,1995-09-29,5.16,1171,6.1388,"Six years after being kidnapped by a cult, Jamie tries to escape the clutches of her serial killer uncle, Michael Myers.",en,False,"Horror, Thriller",Horror,2,"Halloween VI Productions, Nightfall Productions, Trancas International Films, Dimension Films",Halloween VI Productions,4,['United States of America'],United States of America,True,Joe Chappelle,55116,"Donald Pleasence, Paul Rudd, Marianne Hagan, Mitchell Ryan, Kim Darby","9221, 22226, 67838, 14312, 15655",Donald Pleasence,9221,1995,9,3,False,False,Hit,3.0233268,False,False,False,False,Independent,Short,2,5,1.0,0.4,0.82
10947,High School Musical,4200000,3746,98,2006-01-20,6.548,4676,6.135,A popular high school athlete and an academically gifted girl get roles in the school musical and develop a friendship that threatens East High's social order.,en,False,"Comedy, Drama, Family, Music, Romance, TV Movie",Comedy,6,"Salty Pictures, First Street Films",Salty Pictures,2,['United States of America'],United States of America,True,Kenny Ortega,65310,"Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel, Corbin Bleu","29222, 67599, 67600, 67601, 67602",Zac Efron,29222,2006,1,1,False,False,Flop,0.0008919047619047619,False,False,False,False,Independent,Standard,6,5,1.0,0.4,0.82
222935,The Fault in Our Stars,14000000,307166834,126,2014-05-16,7.596,11357,6.1286,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",en,False,"Romance, Drama",Romance,2,"TSG Entertainment, Fox 2000 Pictures, Temple Hill Entertainment",TSG Entertainment,3,['United States of America'],United States of America,True,Josh Boone,1053420,"Shailene Woodley, Ansel Elgort, Nat Wolff, Laura Dern, Sam Trammell","94185, 1159982, 232006, 4784, 131006",Shailene Woodley,94185,2014,5,2,True,False,Hit,21.94048814285714,False,False,False,False,Independent,Long,2,5,1.0,0.4,0.82
47933,Independence Day: Resurgence,165000000,389681935,120,2016-06-22,5.347,6238,6.1247,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",en,False,"Action, Adventure, Science Fiction",Action,3,"20th Century Fox, TSG Entertainment, Centropolis Entertainment, Stereo D",20th Century Fox,4,['United States of America'],United States of America,True,Roland Emmerich,6046,"Liam Hemsworth, Jeff Goldblum, Jessie T. Usher, Bill Pullman, Maika Monroe","96066, 4785, 198847, 8984, 1094091",Liam Hemsworth,96066,2016,6,2,True,False,Break-even,2.3617086969696968,False,False,False,False,Blockbuster,Standard,3,5,1.0,0.4,0.82
228967,The Interview,44000000,12342632,113,2014-12-25,6.188,6000,6.1237,"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",en,False,"Action, Comedy",Action,2,"Point Grey Pictures, Columbia Pictures",Point Grey Pictures,2,['United States of America'],United States of America,True,Evan Goldberg,54734,"James Franco, Seth Rogen, Lizzy Caplan, Randall Park, Diana Bang","17051, 19274, 51988, 79082, 583051",James Franco,17051,2014,12,4,False,True,Flop,0.2805143636363636,False,False,False,False,Mid-Budget,Standard,2,5,1.0,0.4,0.82
619730,Don't Worry Darling,35000000,86700000,123,2022-09-21,6.789,2726,6.1228,"Alice and Jack are lucky to be living in the idealized community of Victory, the experimental company town housing the men who work for the top-secret Victory Project and their families. But when cracks in their idyllic life begin to appear, exposing flashes of something much more sinister lurking beneath the attractive façade, Alice can’t help questioning exactly what they’re doing in Victory, and why.",en,False,"Science Fiction, Mystery, Thriller",Science Fiction,3,"Vertigo Entertainment, New Line Cinema",Vertigo Entertainment,2,['United States of America'],United States of America,True,Olivia Wilde,59315,"Florence Pugh, Harry Styles, Chris Pine, Olivia Wilde, KiKi Layne","1373737, 1052109, 62064, 59315, 1884703",Florence Pugh,1373737,2022,9,3,False,False,Break-even,2.4771428571428573,False,False,False,False,Mid-Budget,Long,3,5,1.0,0.4,0.82
