id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,original_language,adult,genres,primary_genre,genre_count,production_companies,main_production_company,production_company_count,production_countries,main_production_country,is_us_movie,director,director_id,main_cast,main_cast_ids,lead_actor,lead_actor_id,release_year,release_month,release_quarter,is_summer_movie,is_holiday_movie,success_category,profit_ratio,has_awards,has_oscar_mention,is_r_rated,is_family_friendly,budget_category,runtime_category,genres_count,cast_count,core_completeness,extra_completeness,overall_completeness
296098,Bridge of Spies,40000000,165478348,141,2015-10-15,7.236,7031,5.9643,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.",en,False,"Thriller, Drama",Thriller,2,"TSG Entertainment, Amblin Entertainment, Studio Babelsberg, Fox 2000 Pictures, Marc Platt Productions, Participant, Reliance Entertainment, DreamWorks Pictures",TSG Entertainment,8,"['India', 'United States of America', 'Germany']",India,True,Steven Spielberg,488,"Tom Hanks, Mark Rylance, Amy Ryan, Alan Alda, Sebastian Koch","31, 40900, 39388, 21278, 8197",Tom Hanks,31,2015,10,4,False,False,Hit,4.1369587,False,False,False,False,Mid-Budget,Long,2,5,1.0,0.4,0.82
417417,Seed: The Untold Story,650000,209752,94,2016-09-23,6.3,10,7.1513,"A film about the importance of heirloom seeds to the agriculture of the world, focusing on seed keepers and activists from around the world.",en,False,Documentary,Documentary,1,"Seneca Falls Picture Company, Collective Eye Films, W-film",Seneca Falls Picture Company,3,['United States of America'],United States of America,True,Jon Betz,936580,"Vandana Shiva, Andrew Kimbrell, Jane Goodall, Winona LaDuke, Raj Patel","149288, 995376, 186329, 112169, 1155686",Vandana Shiva,149288,2016,9,3,False,False,Flop,0.3226953846153846,False,False,False,False,Independent,Standard,1,5,1.0,0.4,0.82
10066,House of Wax,40000000,68766121,113,2005-05-05,6.02,3160,6.3533,A group of unwitting teens are stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.,en,False,"Mystery, Horror, Thriller",Mystery,3,"Village Roadshow Pictures, Dark Castle Entertainment, Warner Bros. Pictures",Village Roadshow Pictures,3,['United States of America'],United States of America,True,Jaume Collet-Serra,59521,"Elisha Cuthbert, Chad Michael Murray, Brian Van Holt, Paris Hilton, Jared Padalecki","25837, 62747, 12792, 38406, 49623",Elisha Cuthbert,25837,2005,5,2,True,False,Break-even,1.719153025,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
585245,Clifford the Big Red Dog,64000000,107347356,97,2021-11-10,7.2,1774,6.0885,"As Emily struggles to fit in at home and at school, she discovers a small red puppy who is destined to become her best friend. When Clifford magically undergoes one heck of a growth spurt, becomes a gigantic dog and attracts the attention of a genetics company, Emily and her Uncle Casey have to fight the forces of greed as they go on the run across New York City. Along the way, Clifford affects the lives of everyone around him and teaches Emily and her uncle the true meaning of acceptance and unconditional love.",en,False,"Family, Adventure, Comedy, Fantasy",Family,4,"Paramount Pictures, Entertainment One, New Republic Pictures, Scholastic Entertainment, Kerner Entertainment Company",Paramount Pictures,5,"['Canada', 'United States of America']",Canada,True,Walt Becker,68573,"Darby Camp, Jack Whitehall, Izaac Wang, John Cleese, Tony Hale","1696017, 212285, 2362044, 8930, 25147",Darby Camp,1696017,2021,11,4,False,True,Break-even,1.6773024375,False,False,False,False,Major Studio,Standard,4,5,1.0,0.4,0.82
951491,Saw X,13000000,125319714,118,2023-09-27,7.206,2188,5.3106,"Between the events of 'Saw' and 'Saw II', a sick and desperate John Kramer travels to Mexico for a risky and experimental medical procedure in hopes of a miracle cure for his cancer, only to discover the entire operation is a scam to defraud the most vulnerable. Armed with a newfound purpose, the infamous serial killer returns to his work, turning the tables on the con artists in his signature visceral way through devious, deranged, and ingenious traps.",en,False,"Horror, Mystery",Horror,2,"Twisted Pictures, Lionsgate",Twisted Pictures,2,['United States of America'],United States of America,True,Kevin Greutert,2150,"Tobin Bell, Shawnee Smith, Synnøve Macody Lund, Steven Brand, Renata Vaca","2144, 2138, 559207, 57340, 2153290",Tobin Bell,2144,2023,9,3,False,False,Hit,9.639978,False,False,False,False,Independent,Standard,2,5,1.0,0.4,0.82
61012,Silent Hill: Revelation 3D,20000000,55975672,94,2012-10-10,5.53,1720,8.1244,"Heather Mason and her father have been on the run, always one step ahead of dangerous forces that she doesn't fully understand. Now on the eve of her 18th birthday, plagued by horrific nightmares and the disappearance of her father, Heather discovers she's not who she thinks she is. The revelation leads her deeper into a demonic world that threatens to trap her forever.",en,False,"Thriller, Horror, Mystery",Thriller,3,"Konami, Davis Films, Silent Hill 2 DCP",Konami,3,"['Canada', 'France', 'Japan']",Canada,False,MJ Bassett,69593,"Adelaide Clemens, Sean Bean, Radha Mitchell, Carrie-Anne Moss, Malcolm McDowell","205474, 48, 8329, 530, 56890",Adelaide Clemens,205474,2012,10,4,False,False,Hit,2.7987836,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
448119,Dolittle,175000000,251410631,101,2020-01-02,6.592,3742,6.2158,"After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",en,False,"Family, Comedy, Fantasy, Adventure",Family,4,"Universal Pictures, Team Downey, Perfect World Pictures, Roth-Kirschenbaum Films",Universal Pictures,4,"['China', 'United States of America']",China,True,Stephen Gaghan,2945,"Robert Downey Jr., Harry Collett, Michael Sheen, Jim Broadbent, Antonio Banderas","3223, 1789952, 3968, 388, 3131",Robert Downey Jr.,3223,2020,1,1,False,False,Break-even,1.4366321771428572,False,False,False,False,Blockbuster,Standard,4,5,1.0,0.4,0.82
20662,Robin Hood,200000000,321669741,140,2010-05-12,6.394,4800,7.6211,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",en,False,"Action, Adventure, History",Action,3,"Imagine Entertainment, Relativity Media, Scott Free Productions",Imagine Entertainment,3,['United States of America'],United States of America,True,Ridley Scott,578,"Russell Crowe, Cate Blanchett, Max von Sydow, William Hurt, Mark Strong","934, 112, 2201, 227, 2983",Russell Crowe,934,2010,5,2,True,False,Break-even,1.608348705,False,False,False,False,Blockbuster,Long,3,5,1.0,0.4,0.82
64688,21 Jump Street,42000000,201585328,109,2012-03-14,6.883,10613,6.081,"When cops Schmidt and Jenko join the secret Jump Street unit, they use their youthful appearances to go undercover as high school students. They trade in their guns and badges for backpacks, and set out to shut down a dangerous drug ring. But, as time goes on, Schmidt and Jenko discover that high school is nothing like it was just a few years earlier -- and, what's more, they must again confront the teenage terror and anxiety they thought they had left behind.",en,False,"Action, Comedy, Crime",Action,3,"Columbia Pictures, Relativity Media, Original Film, Metro-Goldwyn-Mayer, Stephen J. Cannell Productions, SJC Studios",Columbia Pictures,6,['United States of America'],United States of America,True,Phil Lord,107446,"Jonah Hill, Channing Tatum, Brie Larson, Dave Franco, Rob Riggle","21007, 38673, 60073, 54697, 71403",Jonah Hill,21007,2012,3,1,False,False,Hit,4.7996506666666665,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
723072,Host,100000,443807,56,2020-12-04,6.49,1018,6.7714,"Six friends hire a medium to hold a séance via Zoom during lockdown — but they get far more than they bargained for as things quickly go wrong. When an evil spirit starts invading their homes, they begin to realise they might not survive the night.",en,False,Horror,Horror,1,"Shadowhouse Films, BOO-URNS",Shadowhouse Films,2,['United Kingdom'],United Kingdom,False,Rob Savage,1129908,"Haley Bishop, Jemma Moore, Emma Louise Webb, Radina Drandova, Caroline Ward","1929090, 1824295, 2525892, 1929091, 1929089",Haley Bishop,1929090,2020,12,4,False,True,Hit,4.43807,False,False,False,False,Independent,Short,1,5,1.0,0.4,0.82
249070,Hitman: Agent 47,35000000,81967450,96,2015-08-20,5.883,3151,5.5367,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,en,False,"Action, Crime, Thriller",Action,3,"Daybreak Productions, Prime Universe Productions, Giant Pictures, TSG Entertainment, Dayday Films, Ingenious Media, Fox International Productions",Daybreak Productions,7,"['United Kingdom', 'United States of America']",United Kingdom,True,Aleksander Bach,1413740,"Rupert Friend, Zachary Quinto, Hannah Ware, Emilio Rivera, Rolf Kanies","36669, 17306, 577478, 53257, 8801",Rupert Friend,36669,2015,8,3,True,False,Break-even,2.3419271428571427,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
9516,Menace II Society,3500000,27900000,97,1993-05-26,7.502,815,5.2292,A young street hustler attempts to escape the rigors and temptations of the ghetto in a quest for a better life.,en,False,"Drama, Crime, Thriller",Drama,3,New Line Cinema,New Line Cinema,1,['United States of America'],United States of America,True,Albert Hughes,11447,"Tyrin Turner, Larenz Tate, Glenn Plummer, Jada Pinkett Smith, Samuel L. Jackson","57773, 18291, 2683, 9575, 2231",Tyrin Turner,57773,1993,5,2,True,False,Hit,7.9714285714285715,False,False,False,False,Independent,Standard,3,5,1.0,0.4,0.82
1738,Next,70000000,76066841,96,2007-04-25,6.1,3092,5.8145,"Las Vegas showroom magician Cris Johnson has a secret which torments him: he can see a few minutes into the future. Sick of the examinations he underwent as a child and the interest of the government and medical establishment in his power, he lies low under an assumed name in Vegas, performing cheap tricks and living off small-time gambling ""winnings."" But when a terrorist group threatens to detonate a nuclear device in Los Angeles, government agent Callie Ferris must use all her wiles to capture Cris and convince him to help her stop the cataclysm.",en,False,"Action, Science Fiction, Thriller",Action,3,"Virtual Studios, Revolution Studios, Saturn Films, Paramount Pictures, Broken Road Productions, Initial Entertainment Group, Eyetronics",Virtual Studios,7,['United States of America'],United States of America,True,Lee Tamahori,7256,"Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann, Jim Beaver","2963, 1231, 10860, 3491, 29862",Nicolas Cage,2963,2007,4,2,False,False,Break-even,1.086669157142857,False,False,False,False,Major Studio,Standard,3,5,1.0,0.4,0.82
375262,The Favourite,15000000,95918706,120,2018-11-23,7.504,5683,6.381,"England, early 18th century. The close relationship between Queen Anne and Sarah Churchill is threatened by the arrival of Sarah's cousin, Abigail Hill, resulting in a bitter rivalry between the two cousins to be the Queen's favourite.",en,False,"History, Comedy, Drama",History,3,"Waypoint Entertainment, Element Pictures, Scarlet Films, Film4 Productions, Fox Searchlight Pictures, Fís Éireann/Screen Ireland, TSG Entertainment",Waypoint Entertainment,7,"['Ireland', 'United Kingdom', 'United States of America']",Ireland,True,Yorgos Lanthimos,122423,"Emma Stone, Olivia Colman, Rachel Weisz, Nicholas Hoult, Joe Alwyn","54693, 39187, 3293, 3292, 1496392",Emma Stone,54693,2018,11,4,False,True,Hit,6.3945804,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
587807,Tom & Jerry,50000000,136536687,101,2021-02-10,6.751,2505,7.0256,"Tom the cat and Jerry the mouse get kicked out of their home and relocate to a fancy New York hotel, where a scrappy employee named Kayla will lose her job if she can’t evict Jerry before a high-class wedding at the hotel. Her solution? Hiring Tom to get rid of the pesky mouse.",en,False,"Comedy, Family, Animation",Comedy,3,"Warner Animation Group, Turner Entertainment Co., The Story Company, Warner Bros. Pictures",Warner Animation Group,4,"['United States of America', 'United Kingdom']",United States of America,True,Tim Story,20400,"Chloë Grace Moretz, Michael Peña, Colin Jost, Rob Delaney, Ken Jeong","56734, 454, 1226277, 1091324, 83586",Chloë Grace Moretz,56734,2021,2,1,False,False,Hit,2.73073374,False,False,False,False,Major Studio,Standard,3,5,1.0,0.4,0.82
2119,Days of Thunder,60000000,157920733,107,1990-06-27,6.374,1584,6.0795,"Talented but unproven stock car driver Cole Trickle gets a break and with the guidance of veteran Harry Hogge turns heads on the track. The young hotshot develops a rivalry with a fellow racer that threatens his career when the two smash their cars. But with the help of his doctor, Cole just might overcome his injuries-- and his fear.",en,False,"Adventure, Action, Drama",Adventure,3,"Paramount Pictures, Don Simpson/Jerry Bruckheimer Films",Paramount Pictures,2,['United States of America'],United States of America,True,Tony Scott,893,"Tom Cruise, Robert Duvall, Nicole Kidman, Randy Quaid, Cary Elwes","500, 3087, 2227, 1811, 2130",Tom Cruise,500,1990,6,2,True,False,Hit,2.632012216666667,False,False,False,False,Major Studio,Standard,3,5,1.0,0.4,0.82
309809,The Little Prince,64000000,97571250,108,2015-07-29,7.611,2874,8.1627,"Based on the best-seller book 'The Little Prince', the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas. Everything will change when accidentally she discovers her neighbor that will tell her about the story of the Little Prince that he once met.",en,False,"Adventure, Animation, Fantasy, Family",Adventure,4,"Orange Studio, M6 Films, Lucky Red, LPPTV, On Entertainment",Orange Studio,5,"['France', 'Italy', 'Canada']",France,False,Mark Osborne,57741,"Riley Osborne, Mackenzie Foy, Jeff Bridges, Rachel McAdams, Marion Cotillard","1397911, 851784, 1229, 53714, 8293",Riley Osborne,1397911,2015,7,3,True,False,Break-even,1.52455078125,False,False,False,False,Major Studio,Standard,4,5,1.0,0.4,0.82
77016,End of Watch,7000000,55078146,109,2012-09-20,7.35,3432,6.7291,Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.,en,False,"Crime, Drama, Thriller",Crime,3,"5150 Action, Exclusive Media, Hedge Fund Film Partners, Crave Films, Knightsbridge Entertainment, Le Grisbi Productions, Emmett/Furla Films",5150 Action,7,['United States of America'],United States of America,True,David Ayer,19769,"Jake Gyllenhaal, Michael Peña, Natalie Martinez, Anna Kendrick, David Harbour","131, 454, 76511, 84223, 35029",Jake Gyllenhaal,131,2012,9,3,False,False,Hit,7.868306571428572,False,False,False,False,Independent,Standard,3,5,1.0,0.4,0.82
76494,What to Expect When You're Expecting,40000000,79700000,110,2012-05-17,5.999,1823,6.6334,"Challenges of impending parenthood turn the lives of five couples upside down. Two celebrities are unprepared for the surprise demands of pregnancy; hormones wreak havoc on a baby-crazy author, while her husband tries not to be outdone by his father, who's expecting twins with his young trophy wife; a photographer's husband isn't sure about his wife's adoption plans; a one-time hook-up results in a surprise pregnancy for rival food-truck owners.",en,False,"Romance, Comedy, Drama",Romance,3,"Lionsgate, Alcon Entertainment, Phoenix Pictures, What to Expect Productions",Lionsgate,4,['United States of America'],United States of America,True,Kirk Jones,64045,"Jennifer Lopez, Chace Crawford, Anna Kendrick, Cameron Diaz, Elizabeth Banks","16866, 60899, 84223, 6941, 9281",Jennifer Lopez,16866,2012,5,2,True,False,Break-even,1.9925,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
431580,Abominable,75000000,190304772,97,2019-09-19,7.455,2112,6.3096,"A group of misfits encounter a young Yeti named Everest, and they set off to reunite the magical creature with his family on the mountain of his namesake.",en,False,"Family, Animation, Adventure, Comedy",Family,4,"DreamWorks Animation, dentsu, Pearl Studio, Zhong Ming You Ying Film, Universal Pictures",DreamWorks Animation,5,"['China', 'Japan', 'United States of America']",China,True,Jill Culton,7881,"Chloe Bennet, Albert Tsai, Eddie Izzard, Tenzing Norgay Trainor, Joseph Izzo","1181303, 1181320, 1926, 1280881, 1453790",Chloe Bennet,1181303,2019,9,3,False,False,Hit,2.53739696,False,False,False,False,Major Studio,Standard,4,5,1.0,0.4,0.82
622,The Ninth Gate,38000000,58401898,133,1999-08-25,6.48,3159,5.1769,"A rare book dealer finds himself at the heart of a string of paranormal events when he is hired to find the last two copies of a text, The Nine Gates of the Kingdom of Shadows, capable of summoning the Devil.",en,False,"Mystery, Thriller, Horror",Mystery,3,"R.P. Productions, Orly Films, Bac Films, Kino Visión, Origen Producciones Cinematograficas, Vía Digital, Canal+, TF1 Films Production",R.P. Productions,8,"['Spain', 'France']",Spain,False,Roman Polanski,3556,"Johnny Depp, Frank Langella, Lena Olin, Emmanuelle Seigner, Barbara Jefford","85, 8924, 5313, 8925, 8926",Johnny Depp,85,1999,8,3,True,False,Break-even,1.536892052631579,False,False,False,False,Mid-Budget,Long,3,5,1.0,0.4,0.82
23023,Tooth Fairy,48000000,112462508,101,2010-01-14,5.485,2043,6.2115,"When minor-league hockey player Derek Thompson -- who has a penchant for knocking out his opponents' teeth every time he plays -- disillusions a fan, he is sentenced to a stint for one week as a bona fide, tutu-clad, real-life tooth fairy. Soon, Derek is inspired to rekindle his youthful dreams.",en,False,"Comedy, Family, Fantasy",Comedy,3,"Dune Entertainment, Dune Entertainment III, Walden Media, Mayhem Pictures, 20th Century Fox, Blumhouse Productions",Dune Entertainment,6,"['Canada', 'United States of America']",Canada,True,Michael Lembeck,15045,"Dwayne Johnson, Stephen Merchant, Ashley Judd, Julie Andrews, Ryan Sheckler","18918, 39189, 15852, 5823, 116131",Dwayne Johnson,18918,2010,1,1,False,False,Break-even,2.3429689166666665,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
326285,American Pastoral,10000000,1715728,108,2016-10-20,6.2,715,3.3396,"Set in postwar America, a man watches his seemingly perfect life fall apart as his daughter's new political affiliation threatens to destroy their family.",en,False,"Crime, Drama",Crime,2,"TIK Films, Lakeshore Entertainment, Lionsgate",TIK Films,3,"['Hong Kong', 'United States of America']",Hong Kong,True,Ewan McGregor,3061,"Ewan McGregor, Jennifer Connelly, Dakota Fanning, David Strathairn, Peter Riegert","3061, 6161, 501, 11064, 20899",Ewan McGregor,3061,2016,10,4,False,False,Flop,0.1715728,False,False,False,False,Independent,Standard,2,5,1.0,0.4,0.82
398978,The Irishman,159000000,968853,209,2019-11-01,7.582,7169,6.625,"Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.",en,False,"Crime, Drama, History",Crime,3,"Tribeca Productions, Sikelia Productions, Winkler Films",Tribeca Productions,3,['United States of America'],United States of America,True,Martin Scorsese,1032,"Robert De Niro, Al Pacino, Joe Pesci, Harvey Keitel, Ray Romano","380, 1158, 4517, 1037, 15757",Robert De Niro,380,2019,11,4,False,True,Flop,0.0060934150943396225,False,False,False,False,Blockbuster,Long,3,5,1.0,0.4,0.82
2074,Flirting with Disaster,7000000,14702438,93,1996-03-22,6.2,256,5.771,"Adopted as a child, new father Mel Colpin decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy, and an inept yet gorgeous adoption agent, Tina, he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents.",en,False,Comedy,Comedy,1,"Miramax, Dean Silvers Productions",Miramax,2,['United States of America'],United States of America,True,David O. Russell,17883,"Ben Stiller, Patricia Arquette, Téa Leoni, Mary Tyler Moore, George Segal","7399, 4687, 4939, 21277, 18364",Ben Stiller,7399,1996,3,1,False,False,Break-even,2.100348285714286,False,False,False,False,Independent,Standard,1,5,1.0,0.4,0.82
