id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,original_language,adult,genres,primary_genre,genre_count,production_companies,main_production_company,production_company_count,production_countries,main_production_country,is_us_movie,director,director_id,main_cast,main_cast_ids,lead_actor,lead_actor_id,release_year,release_month,release_quarter,is_summer_movie,is_holiday_movie,success_category,profit_ratio,has_awards,has_oscar_mention,is_r_rated,is_family_friendly,budget_category,runtime_category,genres_count,cast_count,core_completeness,extra_completeness,overall_completeness
316152,Free State of Jones,50000000,25035950,140,2016-06-24,6.8,1558,4.9872,"In 1863, Mississippi farmer Newt Knight serves as a medic for the Confederate Army. Opposed to slavery, Knight would rather help the wounded than fight the Union. After his nephew dies in battle, Newt returns home to Jones County to safeguard his family but is soon branded an outlaw deserter. Forced to flee, he finds refuge with a group of runaway slaves hiding out in the swamps. Forging an alliance with the slaves and other farmers, Knight leads a rebellion that would forever change history.",en,False,"Action, Drama, History, War",Action,4,"STXfilms, Huayi Brothers Pictures, IM Global, Route One Entertainment, Union Investment Partners, Vendian Entertainment, Bluegrass Films, Rahway Road Productions, Larger Than Life Productions",STXfilms,9,"['China', 'South Korea', 'United States of America']",China,True,Gary Ross,23964,"Matthew McConaughey, Gugu Mbatha-Raw, Mahershala Ali, Keri Russell, Jacob Lofland","10297, 1216606, 932967, 41292, 1171570",Matthew McConaughey,10297,2016,6,2,True,False,Flop,0.500719,False,False,False,False,Major Studio,Long,4,5,1.0,0.4,0.82
261392,American Ultra,28000000,27100000,96,2015-08-19,6.1,2851,4.9414,"Mike is an unmotivated stoner whose small-town life with his live-in girlfriend, Phoebe, is suddenly turned upside down.  Unbeknownst to him, Mike is actually a highly trained, lethal sleeper agent. In the blink of an eye, as his secret past comes back to haunt him, Mike is thrust into the middle of a deadly government operation and is forced to summon his inner action-hero in order to survive.",en,False,"Action, Comedy",Action,2,"Merced Media Partners, Lionsgate, The Bridge Finance Company, Circle of Confusion, FilmNation Entertainment, Likely Story, PalmStar Media",Merced Media Partners,7,"['Switzerland', 'United States of America']",Switzerland,True,Nima Nourizadeh,1299380,"Jesse Eisenberg, Kristen Stewart, Topher Grace, Connie Britton, Walton Goggins","44735, 37917, 17052, 86310, 27740",Jesse Eisenberg,44735,2015,8,3,True,False,Flop,0.9678571428571429,False,False,False,False,Mid-Budget,Standard,2,5,1.0,0.4,0.82
48138,Unknown,30000000,130786397,113,2011-02-16,6.684,3996,5.2641,"A man awakens from a coma, only to discover that someone has taken on his identity and that no one, (not even his wife), believes him. With the help of a young woman, he sets out to prove who he is.",en,False,"Action, Mystery, Thriller",Action,3,"Panda Productions, Dark Castle Entertainment, StudioCanal, TF1 Films Production, Warner Bros. Pictures, Horticus UK, Studio Babelsberg",Panda Productions,7,"['United States of America', 'United Kingdom', 'France', 'Germany']",United States of America,True,Jaume Collet-Serra,59521,"Liam Neeson, Diane Kruger, January Jones, Aidan Quinn, Bruno Ganz","3896, 9824, 31717, 18992, 2310",Liam Neeson,3896,2011,2,1,False,False,Hit,4.359546566666666,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
71880,Jack and Jill,79000000,149700000,91,2011-11-11,4.38,2154,5.2626,"Jack Sadelstein, a successful advertising executive in Los Angeles with a beautiful wife and kids, dreads one event each year: the Thanksgiving visit of his twin sister Jill. Jill's neediness and passive-aggressiveness is maddening to Jack, turning his normally tranquil life upside down.",en,False,"Comedy, Family",Comedy,2,"Broken Road Productions, Columbia Pictures, Happy Madison Productions",Broken Road Productions,3,['United States of America'],United States of America,True,Dennis Dugan,17494,"Adam Sandler, Al Pacino, Katie Holmes, Elodie Tougne, Rohan Chand","19292, 1158, 3897, 935700, 935701",Adam Sandler,19292,2011,11,4,False,True,Break-even,1.8949367088607596,False,False,False,False,Major Studio,Standard,2,5,1.0,0.4,0.82
69428,Vaali,500000,500000,158,1999-05-01,6.9,24,4.7545,A man struggles to deny his attraction to his twin brother's new bride.,ta,False,"Romance, Thriller",Romance,2,Nic Arts,Nic Arts,1,['India'],India,False,S. J. Suryah,292250,"Ajith Kumar, Simran, Jyothika, Vivek, Pandu","148360, 141705, 147324, 85523, 580891",Ajith Kumar,148360,1999,5,2,True,False,Break-even,1.0,False,False,False,False,Independent,Long,2,5,1.0,0.4,0.82
300,The Science of Sleep,6000000,9524340,106,2006-06-25,6.994,798,5.296,A man entranced by his dreams and imagination is lovestruck with a French woman and feels he can show her his world.,fr,False,"Comedy, Drama, Fantasy",Comedy,3,"Partizan Films, Gaumont, France 3 Cinéma, Mikado Film",Partizan Films,4,"['France', 'Italy']",France,False,Michel Gondry,201,"Gael García Bernal, Charlotte Gainsbourg, Miou-Miou, Alain Chabat, Emma de Caunes","258, 4273, 4274, 4275, 4286",Gael García Bernal,258,2006,6,2,True,False,Break-even,1.58739,False,False,False,False,Independent,Standard,3,5,1.0,0.4,0.82
17578,The Adventures of Tintin,130000000,373993951,107,2011-10-24,6.9,5584,5.3778,"Intrepid young reporter, Tintin, and his loyal dog, Snowy, are thrust into a world of high adventure when they discover a ship carrying an explosive secret. As Tintin is drawn into a centuries-old mystery, Ivan Ivanovitch Sakharine suspects him of stealing a priceless treasure. Tintin and Snowy, with the help of salty, cantankerous Captain Haddock and bumbling detectives, Thompson and Thomson, travel half the world, one step ahead of their enemies, as Tintin endeavors to find the Unicorn, a sunken ship that may hold a vast fortune, but also an ancient curse.",en,False,"Adventure, Animation, Mystery",Adventure,3,"Paramount Pictures, Columbia Pictures, Hemisphere Media Capital, Nickelodeon Movies, Amblin Entertainment, WingNut Films, The Kennedy/Marshall Company, DreamWorks Pictures",Paramount Pictures,8,"['New Zealand', 'United States of America']",New Zealand,True,Steven Spielberg,488,"Jamie Bell, Andy Serkis, Daniel Craig, Nick Frost, Simon Pegg","478, 1333, 8784, 11109, 11108",Jamie Bell,478,2011,10,4,False,False,Hit,2.8768765461538464,False,False,False,False,Blockbuster,Standard,3,5,1.0,0.4,0.82
773,Little Miss Sunshine,8000000,100523181,102,2006-07-26,7.693,7470,4.6619,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",en,False,"Comedy, Drama",Comedy,2,"Big Beach, Bona Fide Productions",Big Beach,2,['United States of America'],United States of America,True,Valerie Faris,16960,"Greg Kinnear, Toni Collette, Steve Carell, Paul Dano, Abigail Breslin","17141, 3051, 4495, 17142, 17140",Greg Kinnear,17141,2006,7,3,True,False,Hit,12.565397625,False,False,False,False,Independent,Standard,2,5,1.0,0.4,0.82
912908,Strays,46000000,32000000,93,2023-08-17,7.232,932,4.6015,"When Reggie is abandoned on the mean city streets by his lowlife owner, Doug, Reggie is certain that his beloved owner would never leave him on purpose. But once Reggie falls in with Bug, a fast-talking, foul-mouthed stray who loves his freedom and believes that owners are for suckers, Reggie finally realizes he was in a toxic relationship and begins to see Doug for the heartless sleazeball that he is.",en,False,"Comedy, Adventure",Comedy,2,"Universal Pictures, Lord Miller, Picturestart, Rabbit Hole Productions",Universal Pictures,4,['United States of America'],United States of America,True,Josh Greenbaum,1152054,"Will Ferrell, Jamie Foxx, Isla Fisher, Randall Park, Will Forte","23659, 134, 52848, 79082, 62831",Will Ferrell,23659,2023,8,3,True,False,Flop,0.6956521739130435,False,False,False,False,Mid-Budget,Standard,2,5,1.0,0.4,0.82
2085,Romeo Must Die,25000000,91036760,115,2000-03-22,6.274,1250,4.8704,"Two warring gang families (one African-American, the other Chinese) maneuver for bragging rights to the Oakland, California, docks. Hang Sing and Trish O'Day uncover a trail of deceit that leaves most of the warring factions dead … or worse!",en,False,"Action, Crime, Thriller",Action,3,"Silver Pictures, Warner Bros. Pictures",Silver Pictures,2,['United States of America'],United States of America,True,Andrzej Bartkowiak,10765,"Jet Li, Aaliyah, Isaiah Washington, Russell Wong, DMX","1336, 21352, 21353, 21354, 21355",Jet Li,1336,2000,3,1,False,False,Hit,3.6414704,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
11412,The Long Kiss Goodnight,65000000,89456761,121,1996-10-11,6.59,1249,5.1103,"Samantha Caine is a small-town schoolteacher and mom with no memory of her life before washing up on a beach eight years ago. After a car accident and a violent home invasion trigger flashes of her past, she discovers she used to be a deadly CIA assassin. Teaming up with a wisecracking private investigator, Samantha must return to her old ways to take down the people who tried to erase her.",en,False,"Crime, Action, Mystery, Thriller",Crime,4,"The Steve Tisch Company, New Line Cinema, Forge",The Steve Tisch Company,3,['United States of America'],United States of America,True,Renny Harlin,16938,"Geena Davis, Samuel L. Jackson, Yvonne Zima, Craig Bierko, Tom Amandes","16935, 2231, 37252, 14886, 126471",Geena Davis,16935,1996,10,4,False,False,Break-even,1.3762578615384615,False,False,False,False,Major Studio,Long,4,5,1.0,0.4,0.82
499727,Chudail No. 1,31320,26622,92,1999-07-16,0.0,0,5.1088,Chudail No. 1 is a horror film where a raped girl becomes a witch to get revenge against her rapists.,hi,False,Horror,Horror,1,Rachna Cine Arts,Rachna Cine Arts,1,['India'],India,False,R. Kumar,1963464,"Ishrat Ali, Dinesh Hingoo, Kaizar Khan, Razak Khan, Shehzad Khan","86245, 86057, 1963469, 86054, 934093",Ishrat Ali,86245,1999,7,3,True,False,Flop,0.85,False,False,False,False,Independent,Standard,1,5,1.0,0.4,0.82
7278,Meet the Spartans,30000000,85897593,84,2008-01-24,4.097,1761,5.1065,"The heroic Leonidas, armed with nothing but leather underwear and a cape, leads a ragtag group of thirteen Spartans to defend their homeland against the invading Persians (whose ranks include Ghost Rider, Rocky Balboa, the Transformers, and a hunchbacked Paris Hilton). No one is safe when the Spartans take on the biggest icons in pop culture!",en,False,"Comedy, Fantasy",Comedy,2,"New Regency Pictures, Regency Enterprises, 3 in the Box, 20th Century Fox",New Regency Pictures,4,['United States of America'],United States of America,True,Jason Friedberg,35694,"Sean Maguire, Carmen Electra, Ken Davitian, Kevin Sorbo, Diedrich Bader","52262, 28639, 6734, 51965, 5727",Sean Maguire,52262,2008,1,1,False,False,Hit,2.8632531,False,False,False,False,Mid-Budget,Short,2,5,1.0,0.4,0.82
246403,Tusk,3000000,1882074,102,2014-09-19,5.509,1498,5.1054,"When his best friend and podcast co-host goes missing in the backwoods of Canada, a young guy joins forces with his friend's girlfriend to search for him.",en,False,"Comedy, Horror",Comedy,2,"Phase 4 Films, Demarest Films, SModcast Pictures",Phase 4 Films,3,"['Canada', 'United States of America']",Canada,True,Kevin Smith,19303,"Michael Parks, Justin Long, Genesis Rodriguez, Haley Joel Osment, Johnny Depp","2536, 15033, 589162, 9640, 85",Michael Parks,2536,2014,9,3,False,False,Flop,0.627358,False,False,False,False,Independent,Standard,2,5,1.0,0.4,0.82
1278101,Big World,7000000,109500000,131,2024-12-27,7.696,28,5.1053,"Liu Chunhe, suffering from cerebral palsy, bravely breaks through the shackles of body and mind to realize the dream stage for his grandmother, while trying to find the coordinates of his own life. After experiencing a summer transformation, he finally embarked on a new journey.",zh,False,"Drama, Family",Drama,2,"Zhejiang Hengdian Film Production, China Film Group Corporation, Shanghai Tao Piao Piao Movie & TV Culture, Shanghai Gengxi Film, Tianjin Zuoyi Film",Zhejiang Hengdian Film Production,5,['China'],China,False,Yang Lina,1149365,"Jackson Yee, Diana Lin, Jiang Qinqin, Zhou Yutong, Liao Xueqiu","2223265, 2309752, 1397565, 1782333, 3256772",Jackson Yee,2223265,2024,12,4,False,True,Hit,15.642857142857142,False,False,False,False,Independent,Long,2,5,1.0,0.4,0.82
459713,Mahanati,4346100,11589600,176,2018-05-09,7.6,51,5.1032,"Mahanati depicts the life and career of one of Telugu cinema's greatest and most iconic starlets, the first Indian female super star, Savitri.",te,False,Drama,Drama,1,"Swapna Cinema, Vyjayanthi Movies",Swapna Cinema,2,['India'],India,False,Nag Ashwin,1508808,"Keerthy Suresh, Dulquer Salmaan, Samantha Ruth Prabhu, Vijay Deverakonda, Prakash Raj","1295762, 1115225, 225312, 1508809, 89153",Keerthy Suresh,1295762,2018,5,2,True,False,Hit,2.6666666666666665,False,False,False,False,Independent,Long,1,5,1.0,0.4,0.82
388399,Patriots Day,45000000,50548152,133,2016-12-12,7.057,2728,5.1032,"In the aftermath of an unspeakable act of terror, Police Sergeant Tommy Saunders joins courageous survivors, first responders and investigators in a race against the clock to hunt down the Boston Marathon bombers before they strike again.",en,False,"Action, Crime, Drama, History, Thriller",Action,5,"TIK Films, CBS Films, Closest to the Hole Productions, Bluegrass Films, Hutch Parker Entertainment, Leverage Entertainment, Lionsgate",TIK Films,7,"['Hong Kong', 'United States of America']",Hong Kong,True,Peter Berg,36602,"Mark Wahlberg, John Goodman, J.K. Simmons, Kevin Bacon, Michelle Monaghan","13240, 1230, 18999, 4724, 11705",Mark Wahlberg,13240,2016,12,4,False,True,Break-even,1.1232922666666667,False,False,False,False,Mid-Budget,Long,5,5,1.0,0.4,0.82
12569,Extract,8000000,10848783,92,2009-09-03,5.83,637,5.1029,"The owner of a factory that produces flavor extracts, Joel Reynold seems to have it all, but really doesn't. What's missing is sexual attention from his wife, Suzie. Joel hatches a convoluted plan to get Suzie to cheat on him, thereby clearing the way for Joel to have an affair with Cindy, an employee. But what Joel doesn't know is that Cindy is a sociopathic con artist, and a freak workplace accident clears the way for her to ruin Joel forever.",en,False,Comedy,Comedy,1,Miramax,Miramax,1,['United States of America'],United States of America,True,Mike Judge,17403,"Jason Bateman, Mila Kunis, Kristen Wiig, Ben Affleck, J.K. Simmons","23532, 18973, 41091, 880, 18999",Jason Bateman,23532,2009,9,3,False,False,Break-even,1.356097875,False,False,False,False,Independent,Standard,1,5,1.0,0.4,0.82
1534,Pathfinder,45000000,30800000,99,2007-01-11,5.7,743,5.1028,"A Viking boy is left behind after his clan battles a Native American tribe. Raised within the tribe, he ultimately becomes their savior in a fight against the Norsemen.",en,False,"Adventure, Action",Adventure,2,"Dune Entertainment, Phoenix Pictures, Major Studio Partners, 20th Century Fox",Dune Entertainment,4,['United States of America'],United States of America,True,Marcus Nispel,29922,"Karl Urban, Moon Bloodgood, Nicole Muñoz, Clancy Brown, Jay Tavare","1372, 56455, 1112033, 6574, 29861",Karl Urban,1372,2007,1,1,False,False,Flop,0.6844444444444444,False,False,False,False,Mid-Budget,Standard,2,5,1.0,0.4,0.82
356305,Why Him?,38000000,118102725,111,2016-12-22,6.384,4269,5.1014,A dad forms a bitter rivalry with his daughter's young rich boyfriend.,en,False,Comedy,Comedy,1,"21 Laps Entertainment, TSG Entertainment, 20th Century Fox, Red Hour, 75 Year Plan Productions",21 Laps Entertainment,5,['United States of America'],United States of America,True,John Hamburg,17871,"Bryan Cranston, James Franco, Zoey Deutch, Megan Mullally, Griffin Gluck","17419, 17051, 1059597, 52119, 971299",Bryan Cranston,17419,2016,12,4,False,True,Hit,3.107966447368421,False,False,False,False,Mid-Budget,Standard,1,5,1.0,0.4,0.82
1051891,Thelma,5000000,12537071,98,2024-06-21,6.901,332,5.1,"When 93-year-old Thelma Post gets duped by a phone scammer pretending to be her grandson, she sets out on a treacherous quest across the city to reclaim what was taken from her.",en,False,"Action, Comedy, Adventure, Drama",Action,4,"Zurich Avenue, Invention Studios, Bandwagon",Zurich Avenue,3,"['United States of America', 'Switzerland']",United States of America,True,Josh Margolin,1585080,"June Squibb, Fred Hechinger, Richard Roundtree, Parker Posey, Clark Gregg","35515, 2099497, 6487, 7489, 9048",June Squibb,35515,2024,6,2,True,False,Hit,2.5074142,False,False,False,False,Independent,Standard,4,5,1.0,0.4,0.82
624779,VFW,1000000,23101,92,2019-09-21,5.9,251,5.0992,"A typical night for veterans at a VFW turns into an all-out battle for survival when a desperate teen runs into the bar with a bag of stolen drugs. When a gang of violent punks come looking for her, the vets use every weapon at their disposal to protect the girl and themselves from an unrelenting attack.",en,False,"Action, Crime, Horror, Thriller",Action,4,"Fangoria Films, Channel 83 Films, Good Wizard, Voltage Pictures, Cinestate, Zero Trans Fat Productions",Fangoria Films,6,['United States of America'],United States of America,True,Joe Begos,1194699,"Stephen Lang, Martin Kove, William Sadler, David Patrick Kelly, Dora Madison","32747, 56117, 6573, 1737, 224136",Stephen Lang,32747,2019,9,3,False,False,Flop,0.023101,False,False,False,False,Independent,Standard,4,5,1.0,0.4,0.82
271674,Suite Française,15000000,9104716,103,2015-03-12,7.258,1123,5.0991,"France, 1940. In the first days of occupation, beautiful Lucile Angellier is trapped in a stifled existence with her controlling mother-in-law as they both await news of her husband: a prisoner of war. Parisian refugees start to pour into their small town, soon followed by a regiment of German soldiers who take up residence in the villagers' own homes. Lucile initially tries to ignore Bruno von Falk, the handsome and refined German officer staying with them. But soon, a powerful love draws them together and leads them into the tragedy of war.",en,False,"Drama, Romance, War",Drama,3,"TF1 Droits Audiovisuels, SCOPE Pictures, Canal+, Entertainment One",TF1 Droits Audiovisuels,4,"['Belgium', 'Canada', 'France']",Belgium,False,Saul Dibb,73460,"Michelle Williams, Kristin Scott Thomas, Matthias Schoenaerts, Sam Riley, Ruth Wilson","1812, 5470, 73381, 32987, 47720",Michelle Williams,1812,2015,3,1,False,False,Flop,0.6069810666666666,False,False,False,False,Mid-Budget,Standard,3,5,1.0,0.4,0.82
64526,Alex the Ram,3500000,4775,122,2000-07-21,2.4,84,5.0988,"Alessandro Corso is a special forces carabiniere. During an operation he saves a child but cause the death of one of his comrades. He's then transferred to a peaceful little town, where he will be unexpectedly forced to help an hot witness named Antavleva, protecting her and bringing them safely to the trial.",it,False,"Action, Adventure, Crime",Action,3,Cecchi Gori Group,Cecchi Gori Group,1,['Italy'],Italy,False,Damiano Damiani,35256,"Alberto Tomba, Michelle Hunziker, Massimo Poggio, Tony Kendall, Gianni Franco","239309, 41340, 129621, 37745, 100954",Alberto Tomba,239309,2000,7,3,True,False,Flop,0.0013642857142857144,False,False,False,False,Independent,Long,3,5,1.0,0.4,0.82
9038,The Heartbreak Kid,60000000,128453183,116,2007-10-05,5.743,1678,5.0981,"Eddie, the 40-year-old confirmed bachelor finally says ""I do"" to the beautiful and sexy Lila. But during their honeymoon in Mexico, the woman of his dreams turns out to be a total nightmare, and the guy who could never pull the trigger realizes he’s jumped the gun.",en,False,"Comedy, Romance",Comedy,2,"Conundrum Entertainment, Davis Entertainment, DreamWorks Pictures, Radar Pictures",Conundrum Entertainment,4,['United States of America'],United States of America,True,Peter Farrelly,7396,"Ben Stiller, Malin Åkerman, Michelle Monaghan, Jerry Stiller, Rob Corddry","7399, 50463, 11705, 26042, 52997",Ben Stiller,7399,2007,10,4,False,False,Break-even,2.140886383333333,False,False,False,False,Major Studio,Standard,2,5,1.0,0.4,0.82
14636,The Condemned,20000000,8600000,113,2007-04-27,6.11,825,5.0966,"Jack Conrad is awaiting the death penalty in a corrupt Central American prison. He is ""purchased"" by a wealthy television producer and taken to a desolate island where he must fight to the death against nine other condemned killers from all corners of the world, with freedom going to the sole survivor.",en,False,"Action, Thriller",Action,2,"Condemned Productions, Sidestreet Entertainment, WWE Studios, Colossal Entertainment, New Wave Entertainment, Lionsgate",Condemned Productions,6,['United States of America'],United States of America,True,Scott Wiper,83985,"Steve Austin, Vinnie Jones, Robert Mammone, Tory Mussett, Madeleine West","77120, 980, 83769, 56436, 213144",Steve Austin,77120,2007,4,2,False,False,Flop,0.43,False,False,False,False,Mid-Budget,Standard,2,5,1.0,0.4,0.82
