id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,original_language,adult,genres,primary_genre,genre_count,production_companies,main_production_company,production_company_count,production_countries,main_production_country,is_us_movie,director,director_id,main_cast,main_cast_ids,lead_actor,lead_actor_id,release_year,release_month,release_quarter,is_summer_movie,is_holiday_movie,success_category,profit_ratio,has_awards,has_oscar_mention,is_r_rated,is_family_friendly,budget_category,runtime_category,genres_count,cast_count,core_completeness,extra_completeness,overall_completeness
7303,Maid in Manhattan,55000000,154906693,105,2002-12-13,6.13,1979,4.2333,"Marisa Ventura is a struggling single mom who works at a posh Manhattan hotel and dreams of a better life for her and her young son. One fateful day, hotel guest and senatorial candidate Christopher Marshall meets Marisa and mistakes her for a wealthy socialite. After an enchanting evening together, the two fall madly in love. But when Marisa's true identity is revealed, issues of class and social status threaten to separate them. Can two people from very different worlds overcome their differences and live happily ever after?",en,False,"Comedy, Drama, Romance",Comedy,3,Red Om Films,Red Om Films,1,['United States of America'],United States of America,True,Wayne Wang,39819,"Jennifer Lopez, Ralph Fiennes, Natasha Richardson, Stanley Tucci, Tyler Posey","16866, 5469, 20162, 2283, 53280",Jennifer Lopez,16866,2002,12,4,False,True,Hit,2.8164853272727273,False,False,False,False,Major Studio,Standard,3,5,1.0,0.4,0.82
22189,Havana,40000000,9243140,144,1990-12-11,5.773,154,4.1736,"During the revolution, a high-stakes gambler arrives in Cuba seeking to win big in poker games. Along the way, he meets and falls in love with the wife of a Communist revolutionary.",en,False,"Drama, Romance",Drama,2,"Mirage Films, Universal Pictures",Mirage Films,2,['United States of America'],United States of America,True,Sydney Pollack,2226,"Robert Redford, Lena Olin, Alan Arkin, Tomas Milian, Daniel Davis","4135, 5313, 1903, 21708, 177765",Robert Redford,4135,1990,12,4,False,True,Flop,0.2310785,False,False,False,False,Mid-Budget,Long,2,5,1.0,0.4,0.82
75076,Boys,2223967,2028752,172,2003-08-29,6.7,42,4.6314,"The story centers on six youngsters, who experience the downfalls of teenage life. The film conveys a message about the importance of a good education and career over other distractions, such as romance and sex.",ta,False,"Drama, Comedy, Romance",Drama,3,Sri Surya Movies,Sri Surya Movies,1,['India'],India,False,Shankar,91552,"Siddharth, Genelia D'Souza, Bharath Srinivasan, S. Thaman, Nakul","108216, 87358, 237989, 585344, 303921",Siddharth,108216,2003,8,3,True,False,Flop,0.9122221687641948,False,False,False,False,Independent,Long,3,5,1.0,0.4,0.82
11854,Kuch Kuch Hota Hai,2420000,25690000,185,1998-10-16,7.5,402,4.5393,"Per her mother's last wish, an 8 year old girl sets out to reunite her father with his college best friend who was in love with him.",hi,False,"Romance, Drama, Comedy",Romance,3,Dharma Productions,Dharma Productions,1,['India'],India,False,Karan Johar,35736,"Shah Rukh Khan, Kajol, Rani Mukerji, Sana Saeed, Farida Jalal","35742, 55061, 35776, 1846761, 146971",Shah Rukh Khan,35742,1998,10,4,False,False,Hit,10.615702479338843,False,False,False,False,Independent,Long,3,5,1.0,0.4,0.82
1072342,Night Swim,15000000,54783093,98,2024-01-03,5.528,742,4.5367,"Forced into early retirement by a degenerative illness, former baseball player Ray Waller moves into a new house with his wife and two children. He hopes that the backyard swimming pool will be fun for the kids and provide physical therapy for himself. However, a dark secret from the home's past soon unleashes a malevolent force that drags the family into the depths of inescapable terror.",en,False,Horror,Horror,1,"Atomic Monster, Blumhouse Productions, Universal Pictures",Atomic Monster,3,['United States of America'],United States of America,True,Bryce McGuire,1389077,"Wyatt Russell, Kerry Condon, Amélie Hoeferle, Gavin Warren, Nancy Lenehan","986808, 62105, 2333351, 2035115, 9279",Wyatt Russell,986808,2024,1,1,False,False,Hit,3.6522062,False,False,False,False,Mid-Budget,Standard,1,5,1.0,0.4,0.82
585244,I Still Believe,12000000,16069730,115,2020-03-12,7.6,1202,4.5365,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.,en,False,"Music, Drama, Romance",Music,3,"Kevin Downes Productions, Lionsgate, Kingdom Story Company",Kevin Downes Productions,3,['United States of America'],United States of America,True,Andrew Erwin,909318,"K.J. Apa, Britt Robertson, Nathan Parsons, Gary Sinise, Shania Twain","1680339, 52018, 1067459, 33, 108558",K.J. Apa,1680339,2020,3,1,False,False,Break-even,1.3391441666666666,False,False,False,False,Independent,Standard,3,5,1.0,0.4,0.82
539681,DC League of Super-Pets,90000000,203000000,105,2022-07-27,7.19,1648,4.5354,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",en,False,"Family, Comedy, Adventure, Animation, Science Fiction",Family,5,"Warner Animation Group, DC Entertainment, Seven Bucks Productions, Animal Logic",Warner Animation Group,4,['United States of America'],United States of America,True,Jared Stern,89027,"Dwayne Johnson, Kevin Hart, John Krasinski, Keanu Reeves, Kate McKinnon","18918, 55638, 17697, 6384, 1240487",Dwayne Johnson,18918,2022,7,3,True,False,Break-even,2.2555555555555555,False,False,False,False,Major Studio,Standard,5,5,1.0,0.4,0.82
2924,Backdraft,75000000,152368585,137,1991-05-24,6.669,1483,4.0916,Firemen brothers Brian and Stephen McCaffrey battle each other over past slights while trying to stop an arsonist with a diabolical agenda from torching Chicago.,en,False,"Drama, Thriller, Action, Crime",Drama,4,"Trilogy Entertainment Group, Imagine Entertainment, Universal Pictures",Trilogy Entertainment Group,3,['United States of America'],United States of America,True,Ron Howard,6159,"Kurt Russell, William Baldwin, Robert De Niro, Donald Sutherland, Jennifer Jason Leigh","6856, 13021, 380, 55636, 10431",Kurt Russell,6856,1991,5,2,True,False,Break-even,2.0315811333333333,False,False,False,False,Major Studio,Long,4,5,1.0,0.4,0.82
38778,Dinner for Schmucks,69000000,86387857,114,2010-07-30,5.719,1848,4.3814,"Rising executive Tim Conrad works for a boss who hosts a monthly dinner in which the guest who brings the biggest buffoon gets a career-boost. Tim plans on not attending until he meets Barry, a man who builds dioramas using stuffed mice. Barry's blundering but good intentions send Tim's life into a downward spiral, threatening a major business deal and possibly scuttling Tim's engagement to his fiancee.",en,False,Comedy,Comedy,1,"Paramount Pictures, DreamWorks Pictures, Spyglass Entertainment, Reliance Entertainment, Parkes+MacDonald Image Nation, Everyman Pictures",Paramount Pictures,6,"['United States of America', 'India']",United States of America,True,Jay Roach,6737,"Paul Rudd, Steve Carell, Stephanie Szostak, Jemaine Clement, Zach Galifianakis","22226, 4495, 121953, 55936, 58225",Paul Rudd,22226,2010,7,3,True,False,Break-even,1.2519979275362318,False,False,False,False,Major Studio,Standard,1,5,1.0,0.4,0.82
47821,City of Joy,27000000,14683921,132,1992-04-15,6.598,158,4.8882,"Max Lowe is a Houston surgeon who has grown weary of the bureaucracy of American medicine. When he loses a patient on the operating table, Max impulsively decides to leave America and travel to India in the hope of finding himself. Not long after he arrives in Calcutta, Max is attacked by a group of thugs and left without money or a passport.",en,False,Drama,Drama,1,"Lightmotive, Pricel",Lightmotive,2,"['France', 'United Kingdom']",France,False,Roland Joffé,8965,"Patrick Swayze, Om Puri, Pauline Collins, Shabana Azmi, Ayesha Dharker","723, 11851, 83437, 85672, 33191",Patrick Swayze,723,1992,4,2,False,False,Flop,0.5438489259259259,False,False,False,False,Mid-Budget,Long,1,5,1.0,0.4,0.82
504608,Rocketman,40000000,167300000,121,2019-05-17,7.318,4818,4.1114,"The story of Elton John's life, from his years as a prodigy at the Royal Academy of Music through his influential and enduring musical partnership with Bernie Taupin.",en,False,"Music, Drama",Music,2,"Paramount Pictures, New Republic Pictures, Marv, Rocket Pictures, Lawrence Bender Productions",Paramount Pictures,5,"['United Kingdom', 'United States of America', 'Canada']",United Kingdom,True,Dexter Fletcher,974,"Taron Egerton, Jamie Bell, Richard Madden, Bryce Dallas Howard, Gemma Jones","1303037, 478, 512991, 18997, 9138",Taron Egerton,1303037,2019,5,2,True,False,Hit,4.1825,False,False,False,False,Mid-Budget,Long,2,5,1.0,0.4,0.82
492402,Cops and Robbers,5500000,5500000,88,2017-12-12,4.9,23,4.5005,"A police hostage negotiator plays a dangerous game of cat and mouse with a cornered bank robber who is hell bent on getting out of the bank and humiliating his brother, the police hostage negotiator, in the process.",en,False,"Action, Crime",Action,2,"Parkside Pictures, Badhouse Studios Mexico",Parkside Pictures,2,['United States of America'],United States of America,True,Scott Windhauser,1619545,"Tom Berenger, Michael Jai White, Randy Wayne, Victoria Pratt, Quinton 'Rampage' Jackson","13022, 64856, 84841, 20980, 78811",Tom Berenger,13022,2017,12,4,False,True,Break-even,1.0,False,False,False,False,Independent,Short,2,5,1.0,0.4,0.82
41436,Paranormal Activity 2,3000000,177512032,91,2010-10-20,5.775,2529,4.5313,"Just as Daniel and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare.",en,False,"Horror, Mystery",Horror,2,"Paramount Pictures, Blumhouse Productions, Solana Films, Room 101",Paramount Pictures,4,['United States of America'],United States of America,True,Tod Williams,20133,"Sprague Grayden, Brian Boland, Molly Ephraim, Katie Featherston, Micah Sloat","118243, 87220, 141374, 90596, 90597",Sprague Grayden,118243,2010,10,4,False,False,Hit,59.17067733333333,False,False,False,False,Independent,Standard,2,5,1.0,0.4,0.82
9922,The Postman,80000000,17626234,177,1997-12-25,6.267,1130,4.5295,"In 2013, there are no highways, no I-ways, no dreams of a better tomorrow, only scattered survivors across what was once the United States. Into this apocalyptic wasteland comes an enigmatic drifter with a mule, a knack for Shakespeare, and something yet undiscovered: the power to inspire hope.",en,False,"Science Fiction, Adventure, Action",Science Fiction,3,"Tig Productions, Warner Bros. Pictures",Tig Productions,2,['United States of America'],United States of America,True,Kevin Costner,1269,"Kevin Costner, Will Patton, Larenz Tate, Olivia Williams, James Russo","1269, 883, 18291, 11616, 785",Kevin Costner,1269,1997,12,4,False,True,Flop,0.220327925,False,False,False,False,Major Studio,Long,3,5,1.0,0.4,0.82
9044,Tristan & Isolde,31000000,28000000,125,2006-04-07,6.7,809,3.422,An affair between the second in line to Britain's throne and the princess of the feuding Irish spells doom for the young lovers.,en,False,"Drama, Romance",Drama,2,"QI Quality International GmbH Co. KG, Epsilon Motion Pictures, Franchise Pictures, Scott Free Productions, World 2000 Entertainment, Stillking Films, ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I), MFF (Tristan & Isolde) Limited, 20th Century Fox, Mandate International, Mazowiecki i Warszawski Fundusz Filmowy",QI Quality International GmbH Co. KG,11,"['Czech Republic', 'Germany', 'Ireland', 'Switzerland', 'United Kingdom', 'United States of America']",Czech Republic,True,Kevin Reynolds,8300,"James Franco, Sophia Myles, Rufus Sewell, David O'Hara, Mark Strong","17051, 3971, 17328, 2482, 2983",James Franco,17051,2006,4,2,False,False,Flop,0.9032258064516129,False,False,False,False,Mid-Budget,Long,2,5,1.0,0.4,0.82
458737,First Reformed,3500000,3988612,113,2018-05-18,6.986,1389,4.8532,A pastor of a small church in upstate New York starts to spiral out of control after a soul-shaking encounter with an unstable environmental activist and his pregnant wife.,en,False,Drama,Drama,1,"Arclight Films, Omeira Studio Partners, Killer Films, Fibonacci Films, Big Indie Pictures",Arclight Films,5,"['United States of America', 'United Kingdom']",United States of America,True,Paul Schrader,1035,"Ethan Hawke, Amanda Seyfried, Cedric the Entertainer, Victoria Hill, Philip Ettinger","569, 71070, 5726, 38663, 211991",Ethan Hawke,569,2018,5,2,True,False,Break-even,1.1396034285714285,False,False,False,False,Independent,Standard,1,5,1.0,0.4,0.82
44865,The Grandmaster,38600000,64076736,130,2013-01-10,6.619,922,3.8386,"Ip Man's peaceful life in Foshan changes after Gong Yutian seeks an heir for his family in Southern China. Ip Man then meets Gong Er who challenges him for the sake of regaining her family's honor. After the Second Sino-Japanese War, Ip Man moves to Hong Kong and struggles to provide for his family. In the mean time, Gong Er chooses the path of vengeance after her father was killed by Ma San.",zh,False,"Action, Drama, History",Action,3,"Sil-Metropole Organisation, Annapurna Pictures, Block 2 Pictures, Jet Tone Production",Sil-Metropole Organisation,4,"['Hong Kong', 'United States of America']",Hong Kong,True,Wong Kar-Wai,12453,"Tony Leung Chiu-wai, Zhang Ziyi, Chang Chen, Zhao Benshan, Xiao Shenyang","1337, 1339, 1622, 131514, 131513",Tony Leung Chiu-wai,1337,2013,1,1,False,False,Break-even,1.660019067357513,False,False,False,False,Mid-Budget,Long,3,5,1.0,0.4,0.82
387592,Early Man,50000000,53431158,89,2018-01-26,6.14,837,4.6702,"Dug, along with his sidekick Hognob, unite a cavemen tribe to save their hidden valley from being spoiled and, all together as a team, to face the menace of a mysterious and mighty enemy, on the turf of an ancient and sacred sport.",en,False,"Family, Comedy, Animation, Adventure",Family,4,"StudioCanal, Aardman",StudioCanal,2,"['United Kingdom', 'France']",United Kingdom,False,Nick Park,7314,"Eddie Redmayne, Tom Hiddleston, Maisie Williams, Timothy Spall, Miriam Margolyes","37632, 91606, 1181313, 9191, 6199",Eddie Redmayne,37632,2018,1,1,False,False,Break-even,1.06862316,False,False,False,False,Major Studio,Short,4,5,1.0,0.4,0.82
60236,Countdown,7000000,4385278,106,2004-12-09,5.813,16,4.5271,"A terrorist organization known as ""Ansar Allah"" is preparing to turn the city of Rome into a City of the Dead. But the heroism of Smolin, the professionalism of Catherine Stone, and the help of Umar together with the cooperation of Russian and Western special forces will save the world from evil terrorists.",ru,False,"Action, Adventure, Crime",Action,3,"Sibneft Company, Top Line Production, Creative association ""Camera"", Master Film, Cinema Directorate Studio",Sibneft Company,5,['Russia'],Russia,False,Evgeny Lavrentiev,1118210,"Aleksey Makarov, Louise Lombard, Vyacheslav Razbegaev, Yuriy Tsurilo, Mariya Golubkina","126864, 20805, 235424, 143667, 609252",Aleksey Makarov,126864,2004,12,4,False,True,Flop,0.6264682857142857,False,False,False,False,Independent,Standard,3,5,1.0,0.4,0.82
6522,Life,80000000,73500000,108,1999-04-16,6.7,829,4.524,Two men in 1930s Mississippi become friends after being sentenced to life in prison together for a crime they did not commit.,en,False,"Comedy, Crime",Comedy,2,"Universal Pictures, Imagine Entertainment, Eddie Murphy Productions, Brian Grazer Productions",Universal Pictures,4,['United States of America'],United States of America,True,Ted Demme,34849,"Eddie Murphy, Martin Lawrence, Obba Babatundé, Nick Cassavetes, Bernie Mac","776, 78029, 52057, 11151, 1897",Eddie Murphy,776,1999,4,2,False,False,Flop,0.91875,False,False,False,False,Major Studio,Standard,2,5,1.0,0.4,0.82
42888,How Do You Know,120000000,48668907,121,2010-12-17,5.3,1014,4.5206,"After being cut from the USA softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.",en,False,"Comedy, Drama, Romance",Comedy,3,"Columbia Pictures, Gracie Films, Road Rebel",Columbia Pictures,3,['United States of America'],United States of America,True,James L. Brooks,3388,"Reese Witherspoon, Paul Rudd, Owen Wilson, Jack Nicholson, Kathryn Hahn","368, 22226, 887, 514, 17696",Reese Witherspoon,368,2010,12,4,False,True,Flop,0.405574225,False,False,False,False,Blockbuster,Long,3,5,1.0,0.4,0.82
518590,Three Heroes: The Heiress to the Throne,2500000,9343827,90,2018-12-27,6.667,30,4.5197,"The Prince of Kiev decided to appoint an heir to the throne, only bad luck - who could it be? A relative, friend of the family or maybe an overseas princess? Without thinking twice, the Prince-Father chooses almost a princess, and most importantly a relative - his niece Zabava. Today, she and her husband, Elisha (do you remember the faithful student of Dobryni Nikitich?), Receive her education in faraway Constantinople, where the treacherous Vasileus rules. In order to return the heiress to her native lands, three heroes are sent in a hurry, and, of course, the main court horse, Julius.",ru,False,"Animation, Family",Animation,2,"Melnitsa Animation Studio, CTB Film Company, Cinema Foundation of Russia",Melnitsa Animation Studio,3,['Russia'],Russia,False,Konstantin Bronzit,108107,"Sergey Makovetskiy, Dmitriy Bykovskiy-Romashov, Valery Solovyev, Oleg Kulikovich, Dmitry Vysotsky","125737, 1151383, 1792048, 110031, 110033",Sergey Makovetskiy,125737,2018,12,4,False,True,Hit,3.7375308,False,False,False,False,Independent,Standard,2,5,1.0,0.4,0.82
949229,Leo,42219285,71772785,163,2023-10-18,6.9,104,4.5193,"A mild-mannered man becomes a local hero through an act of violence, but it brings forth consequences with connection to a dangerous world, one which will shake his carefully constructed life to its very core.",ta,False,"Action, Crime, Thriller",Action,3,"Seven Screen Studios, The Route",Seven Screen Studios,2,['India'],India,False,Lokesh Kanagaraj,1592411,"Vijay, Sanjay Dutt, Arjun Sarja, Trisha Krishnan, Gautham Vasudev Menon","91547, 85881, 544977, 116925, 120953",Vijay,91547,2023,10,4,False,False,Break-even,1.700000011842929,False,False,False,False,Mid-Budget,Long,3,5,1.0,0.4,0.82
943134,The Animal Kingdom,15200000,9138503,127,2023-10-04,7.0,840,4.5156,"In a world hit by a wave of mutations transforming humans into animals, François does everything he can to save his wife. As some of the creatures disappear into a nearby forest, he and their son Émile embark on a quest that will change their lives forever.",fr,False,"Adventure, Drama, Science Fiction",Adventure,3,"StudioCanal, Nord-Ouest Films, France 2 Cinéma, Artémis Productions",StudioCanal,4,"['Belgium', 'France']",Belgium,False,Thomas Cailley,1320870,"Romain Duris, Paul Kircher, Adèle Exarchopoulos, Tom Mercier, Billie Blain","17497, 2674840, 586757, 2039215, 1918137",Romain Duris,17497,2023,10,4,False,False,Flop,0.6012173026315789,False,False,False,False,Mid-Budget,Long,3,5,1.0,0.4,0.82
2355,Reign Over Me,20000000,22222308,124,2007-03-22,7.2,1123,4.515,A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.,en,False,Drama,Drama,1,"Columbia Pictures, Sunlight Productions, Relativity Media, Mr. Madison",Columbia Pictures,4,['United States of America'],United States of America,True,Mike Binder,24173,"Adam Sandler, Don Cheadle, Jada Pinkett Smith, Liv Tyler, Saffron Burrows","19292, 1896, 9575, 882, 9825",Adam Sandler,19292,2007,3,1,False,False,Break-even,1.1111154,False,False,False,False,Mid-Budget,Long,1,5,1.0,0.4,0.82
1817,Phone Booth,13000000,97837138,81,2003-01-06,6.857,3922,5.1597,"A slick New York publicist who picks up a ringing receiver in a phone booth is told that if he hangs up, he'll be killed... and the little red light from a laser rifle sight is proof that the caller isn't kidding.",en,False,"Thriller, Crime",Thriller,2,"Fox 2000 Pictures, Zucker/Netter Productions",Fox 2000 Pictures,2,['United States of America'],United States of America,True,Joel Schumacher,5572,"Colin Farrell, Kiefer Sutherland, Forest Whitaker, Radha Mitchell, Katie Holmes","72466, 2628, 2178, 8329, 3897",Colin Farrell,72466,2003,1,1,False,False,Hit,7.525933692307692,False,False,False,False,Independent,Short,2,5,1.0,0.4,0.82
75674,Act of Valor,12000000,82499399,110,2012-02-24,6.535,1182,3.7413,"When a covert mission to rescue a kidnapped CIA operative uncovers a chilling plot, an elite, highly trained U.S. SEAL team speeds to hotspots around the globe, racing against the clock to stop a deadly terrorist attack.",en,False,"Action, Thriller, War",Action,3,Bandito Brothers,Bandito Brothers,1,['United States of America'],United States of America,True,Mike McCoy,90429,"Roselyn Sánchez, Jason Cottle, Alex Veadov, Nestor Serrano, Ailsa Marshall","41901, 8270, 20563, 14331, 121719",Roselyn Sánchez,41901,2012,2,1,False,False,Hit,6.874949916666667,False,False,False,False,Independent,Standard,3,5,1.0,0.4,0.82
